item_id,item_condition,item_postcode,item_lat,item_lng,item_status,searched_item_postcode,item_datetime_posted,item_datetimechangeditemstatus,n_stars,user_looker_id,user_looker_lat,user_looker_lng,item_category,item_name,searched_item_name,searched_item_category
456,1,13353,5.252.347.676,1.313.898.343,not_available,10965,2023-02-18,2023-02-27,5,895,5.251.423.351,1.348.331.722,appliance,heater,furniture,chair
999,2,12309,5.248.656.998,1.344.713.225,not_available,10777,2023-03-01,2023-03-03,1,651,5.243.992.245,1.356.064.644,appliance,kettle,clothes,woman_clothes
1086,1,14059,5.250.387.002,1.333.754.929,not_available,13589,2023-02-23,2023-03-05,1,1377,5.246.621.546,1.339.601.109,furniture,trolley,home,mattress
1010,3,10787,5.238.014.105,1.342.655.651,not_available,13507,2023-03-02,2023-03-18,4,948,5.256.089.852,1.360.958.067,miscelaneaous,frame,furniture,shoe_rack
1025,1,12277,5.247.091.091,1.346.995.447,avaliable,10963,2023-03-03,2023-03-04,1,1050,5.248.503.105,1.333.331.229,shoes,woman_shoes,miscelaneaous,carpet
116,2,10787,5.248.495.877,1.338.340.263,avaliable,13159,2023-02-21,2023-03-13,2,982,5.258.480.023,132.280.433,furniture,shoe_rack,lighting,lightbulb
133,3,10789,5.246.176.668,1.332.168.432,not_available,13467,2023-03-05,2023-03-14,4,1326,5.246.704.286,1.340.453.678,tech,desktop,miscelaneaous,plant
1092,1,13581,5.259.067.393,1.342.165.832,avaliable,12489,2023-02-27,2023-03-06,1,148,5.252.477.906,1.344.119.424,tech,laptop,tech,laptop
651,2,13349,5.253.328.047,1.353.694.371,avaliable,13589,2023-02-28,2023-03-11,1,1148,5.246.123.425,1.342.213.177,miscelaneaous,suitcase,musical_equipment,sound_amplifier
444,3,13347,5.251.978.876,1.337.679.563,avaliable,14055,2023-03-03,2023-03-03,4,71,5.254.211.549,1.334.561.015,tech,desktop,appliance,coffee_machine
556,2,13595,525.073.258,1.328.149.357,not_available,12109,2023-02-24,2023-03-17,2,1007,5.252.858.078,133.927.737,appliance,coffee_machine,shoes,man_shoes
609,2,12161,5.253.605.797,133.942.197,avaliable,12101,2023-03-09,2023-03-10,1,974,5.250.797.513,1.355.046.922,clothes,child_jacket,furniture,bed
999,2,14167,5.252.632.606,1.339.222.008,not_available,12679,2023-03-01,2023-03-09,5,1068,5.252.920.484,1.349.656.503,home,carpet,lighting,lightbulb
1324,1,13053,5.241.162.323,1.338.861.745,not_available,12169,2023-02-19,2023-02-20,3,1034,5.254.441.911,1.332.495.477,tech,laptop,furniture,cot
764,3,10435,5.249.773.659,133.562.091,avaliable,10709,2023-02-26,2023-03-13,2,485,5.248.886.804,1.336.536.533,appliance,kettle,miscelaneaous,plant
63,3,13503,5.251.107.969,1.348.266.841,not_available,10315,2023-02-19,2023-03-10,2,1085,5.250.008.758,1.340.247.938,furniture,cupboard,appliance,blender
871,1,12051,525.540.503,1.335.955.218,not_available,10367,2023-03-01,2023-03-12,2,44,5.252.525.498,1.340.588.139,kids,baby_carriage,tech,phone
1108,1,13129,5.250.667.743,1.346.499.367,avaliable,14057,2023-02-23,2023-02-27,1,439,5.239.376.419,1.342.069.821,appliance,dish_washer,lighting,lightbulb
472,3,12679,5.249.132.395,1.355.050.962,not_available,14167,2023-02-23,2023-03-12,5,888,5.260.637.917,1.353.538.221,appliance,dish_washer,lighting,lighting
1272,3,12107,524.983.326,133.857.655,not_available,10707,2023-02-21,2023-03-10,1,650,5.243.376.102,1.324.966.086,miscelaneaous,shopping_venture,furniture,mirror
753,1,10777,5.250.556.348,1.335.333.549,not_available,10961,2023-02-18,2023-03-10,1,1378,5.251.015.685,1.351.914.709,home,carpet,appliance,heater
483,1,13583,5.255.166.363,1.319.545.722,not_available,13189,2023-02-23,2023-02-27,3,150,5.255.292.007,1.342.866.432,kids,baby_carriage,clothes,man_clothes
335,3,12203,5.245.019.566,1.341.672.193,not_available,12681,2023-02-27,2023-03-17,5,789,5.246.431.819,136.062.382,miscelaneaous,plant,appliance,washing_machine
1489,3,12355,5.249.330.284,1.339.995.388,not_available,12435,2023-03-05,2023-03-17,5,475,5.250.150.633,1.346.062.598,furniture,bookcase,appliance,washing_machine
1151,1,13357,5.254.015.844,1.356.227.054,avaliable,10318,2023-03-03,2023-03-17,3,738,5.253.851.399,1.344.404.694,appliance,air_conditioner,appliance,stove
838,2,12101,5.241.268.946,1.326.028.199,not_available,13465,2023-02-17,2023-03-03,4,201,5.249.344.213,1.339.851.261,clothes,woman_jacket,clothes,woman_jacket
1428,2,10119,5.251.347.552,1.340.608.869,not_available,10961,2023-02-22,2023-02-26,1,356,5.249.961.384,1.338.379.102,miscelaneaous,ski_skates,appliance,coffee_machine
51,1,13055,5.253.287.669,1.345.370.173,avaliable,13591,2023-03-09,2023-03-15,2,984,5.253.073.331,1.341.838.371,appliance,drying_rack,lighting,lightbulb
800,1,13125,5.248.448.552,132.970.785,avaliable,14193,2023-02-21,2023-02-23,3,162,5.246.639.745,1.346.839.583,miscelaneaous,plant,kids,stroller
696,3,12681,5.249.477.919,1.351.894.684,avaliable,13403,2023-03-10,2023-03-12,4,1375,5.246.134.155,1.335.286.552,clothes,child_clothes,appliance,blender
1300,2,12157,5.244.674.347,1.332.458.876,avaliable,12157,2023-02-25,2023-03-13,5,387,5.258.742.848,1.346.733.525,furniture,mirror,tech,laptop
1395,1,13347,5.251.604.902,1.326.457.594,avaliable,10367,2023-02-27,2023-03-10,3,625,5.251.124.058,1.342.621.289,kids,baby_carriage,tech,laptop
1152,3,13156,5.251.578.791,1.354.540.069,avaliable,10715,2023-02-23,2023-03-13,5,825,5.253.568.648,1.334.836.373,tech,keyboard,appliance,stove
84,3,12043,5.243.759.604,1.362.585.628,not_available,13405,2023-02-23,2023-03-11,5,9,5.253.705.877,1.352.914.869,clothes,woman_jacket,shoes,child_shoes
1321,2,10437,5.251.080.365,1.345.370.483,avaliable,12247,2023-02-17,2023-02-18,2,1318,5.252.695.276,1.337.816.924,furniture,desk,furniture,desk
903,2,13503,5.260.351.323,1.330.503.302,avaliable,13505,2023-03-07,2023-03-08,3,647,5.249.969.897,1.340.841.137,appliance,dish_washer,lighting,lightbulb
547,3,12207,5.252.620.133,1.337.816.924,not_available,12055,2023-02-26,2023-02-27,1,440,5.249.774.657,1.342.612.443,furniture,chair,furniture,cabinet
43,3,12157,525.673.143,1.335.286.552,avaliable,13409,2023-02-20,2023-03-03,1,1228,5.256.808.605,1.335.345.779,appliance,clothes_iron,appliance,sandwich_maker
157,2,10553,5.245.523.812,1.342.381.112,avaliable,13187,2023-03-10,2023-03-19,5,1460,5.250.788.184,1.350.151.461,appliance,kettle,miscelaneaous,suitcase
1325,3,10249,5.253.782.439,1.342.412.807,not_available,10315,2023-03-05,2023-03-09,4,651,5.255.646.368,1.324.691.998,miscelaneaous,carpet,furniture,bed
1112,2,13597,5.242.953.805,1.336.671.813,not_available,13053,2023-03-14,2023-03-15,2,646,5.255.605.575,1.342.584.457,shoes,woman_shoes,furniture,trolley
1431,3,12437,5.252.983.948,1.330.378.325,avaliable,12307,2023-03-03,2023-03-08,4,1191,5.246.509.517,133.562.091,appliance,pan,appliance,stove
223,1,12205,525.092.035,1.331.859.316,avaliable,12203,2023-03-15,2023-03-16,1,1451,5.253.342.579,1.328.809.794,miscelaneaous,purse,furniture,shoe_rack
483,3,13357,5.249.840.118,1.350.883.982,not_available,12619,2023-03-09,2023-03-15,2,409,525.727.594,1.330.654.098,clothes,woman_jacket,furniture,sofa
1370,2,13507,5.254.325.868,1.358.803.638,avaliable,10245,2023-03-06,2023-03-12,4,914,5.254.009.554,1.342.165.832,furniture,table,furniture,shelf
60,3,12107,5.256.499.332,1.344.103.945,avaliable,14199,2023-03-15,2023-03-17,1,1396,52.492.472,1.339.411.601,miscelaneaous,frame,appliance,washing_machine
277,3,12439,5.240.952.007,1.333.322.134,not_available,10437,2023-03-03,2023-03-17,4,1416,5.254.487.853,1.335.214.098,furniture,table,furniture,wardrobe
1047,3,12051,5.253.835.585,1.332.011.628,avaliable,13439,2023-03-15,2023-03-15,4,189,5.245.226.927,1.332.291.539,furniture,chair,furniture,desk
246,3,10435,5.254.632.947,1.334.203.509,avaliable,14109,2023-02-28,2023-03-18,1,970,5.242.199.285,1.339.707.239,furniture,cupboard,furniture,sofa
1379,2,10439,5.256.876.409,1.336.139.663,avaliable,12169,2023-02-18,2023-03-06,2,315,525.350.279,132.567.178,musical_equipment,sound_amplifier,furniture,chair
1025,1,12157,5.256.252.391,1.359.158.109,avaliable,10627,2023-02-19,2023-03-16,1,831,5.251.832.127,1.342.377.729,appliance,kettle,musical_equipment,sound_amplifier
293,3,12107,5.259.862.609,1.339.861.713,avaliable,10963,2023-02-17,2023-02-22,4,660,5.253.675.635,1.316.747.672,clothes,child_jacket,home,mattress
734,3,12045,5.250.174.347,1.355.754.883,not_available,10319,2023-02-20,2023-03-16,1,1415,5.259.016.541,1.342.675.722,clothes,man_jacket,appliance,washing_machine
702,2,10247,5.247.008.231,1.320.040.778,not_available,10179,2023-02-28,2023-03-12,2,856,5.252.230.096,1.337.636.961,appliance,coffee_machine,furniture,desk
622,1,10409,526.006.161,1.332.168.432,avaliable,12043,2023-02-22,2023-03-03,3,540,5.250.039.505,1.342.778.861,tech,laptop,musical_equipment,sound_amplifier
784,3,10587,5.251.832.787,1.339.294.318,avaliable,13359,2023-02-22,2023-03-09,3,644,5.250.235.788,1.343.456.352,furniture,cot,furniture,mirror
1323,1,13599,5.247.966.833,1.346.456.872,avaliable,10827,2023-02-20,2023-03-14,3,1298,5.250.551,1.339.966.571,miscelaneaous,ski_skates,furniture,sofa
924,3,12347,5.261.874.378,1.356.926.647,avaliable,14129,2023-03-05,2023-03-13,4,951,5.251.280.983,1.341.208.744,appliance,pan,furniture,bed
527,2,13585,5.258.829.146,1.353.271.579,avaliable,10589,2023-03-06,2023-03-19,5,155,5.250.764.849,133.854.952,lighting,lighting,appliance,drying_rack
1116,2,14169,5.246.372.137,1.336.384.235,not_available,10437,2023-02-28,2023-03-07,4,250,5.255.423.176,1.319.986.157,musical_equipment,sound_amplifier,clothes,woman_clothes
1217,3,10178,5.250.179.348,1.338.670.722,not_available,12167,2023-03-17,2023-03-18,5,686,5.255.065.032,1.340.690.173,furniture,armchair,appliance,popcorn_maker
1113,1,14089,5.255.737.678,1.356.803.984,not_available,13159,2023-02-17,2023-02-22,3,242,5.252.202.464,1.338.553.165,shoes,man_shoes,home,carpet
213,2,12621,5.255.652.214,1.320.889.439,not_available,10589,2023-03-14,2023-03-15,5,559,5.254.727.876,1.352.260.721,lighting,lightbulb,furniture,wardrobe
313,3,13587,525.545.088,1.328.506.416,avaliable,10707,2023-02-21,2023-03-14,3,606,5.250.399.987,1.360.284.585,musical_equipment,battery,appliance,heater
605,3,13359,5.246.494.905,1.341.676.802,avaliable,13129,2023-03-06,2023-03-09,1,1331,5.257.548.463,1.352.437.232,appliance,refrigerator,tech,keyboard
207,2,13059,5.246.502.436,133.669.883,not_available,12353,2023-02-23,2023-03-16,3,872,5.263.699.678,1.328.135.219,furniture,shelf,appliance,refrigerator
1330,1,13089,526.118.894,1.338.884.585,not_available,12351,2023-03-12,2023-03-16,1,606,5.255.585.726,134.992.242,miscelaneaous,plant,furniture,sofa
1187,2,10999,5.248.902.984,1.350.191.585,avaliable,13595,2023-02-23,2023-03-06,3,767,5.249.394.608,1.350.090.352,appliance,dish_washer,furniture,cabinet
1444,3,12053,5.252.043.813,1.336.927.211,not_available,10551,2023-02-23,2023-03-04,1,435,5.250.975.036,1.352.882.897,miscelaneaous,board,lighting,chandelier
848,1,13469,5.243.762.965,1.334.394.332,not_available,12157,2023-03-07,2023-03-17,1,778,5.251.107.888,1.336.020.818,appliance,dish_washer,shoes,woman_shoes
697,2,13347,5.242.648.802,1.362.718.897,avaliable,13057,2023-02-26,2023-03-08,1,1441,525.081.712,1.355.959.809,miscelaneaous,shopping_venture,musical_equipment,battery
879,1,12353,5.249.435.783,1.340.907.684,not_available,10785,2023-03-01,2023-03-05,2,720,5.252.532.858,1.331.507.179,musical_equipment,sound_amplifier,furniture,shelf
241,3,12105,5.252.839.961,1.359.316.199,avaliable,13409,2023-03-01,2023-03-04,3,47,525.422.129,1.327.212.927,tech,phone,clothes,child_jacket
857,1,12619,5.256.798.157,1.352.360.189,not_available,10439,2023-03-08,2023-03-09,3,81,5.241.778.931,1.336.078.843,appliance,sandwich_maker,appliance,heater
1469,2,10243,5.251.888.103,1.351.053.177,avaliable,12107,2023-02-22,2023-03-04,2,1166,5.245.869.916,1.339.891.653,shoes,woman_shoes,appliance,vacuum_cleaner
534,2,10999,5.245.543.258,1.359.987.684,avaliable,13088,2023-02-22,2023-03-14,3,1123,5.240.840.138,1.336.030.423,tech,keyboard,appliance,refrigerator
437,1,14057,5.242.009.612,1.353.860.644,avaliable,14109,2023-03-09,2023-03-16,1,378,5.241.760.973,1.339.125.581,shoes,woman_shoes,furniture,mirror
1046,3,13405,5.246.516.139,1.333.920.232,not_available,13595,2023-02-19,2023-03-16,5,615,5.249.910.787,1.325.979.446,lighting,chandelier,tech,phone
696,2,13347,5.247.902.034,1.340.537.584,not_available,13057,2023-02-25,2023-03-05,3,1005,5.256.331.184,1.335.790.024,miscelaneaous,bicycle,kids,stroller
1349,3,13595,5.248.529.266,131.934.463,avaliable,12209,2023-03-02,2023-03-15,5,320,5.247.226.102,1.348.312.469,miscelaneaous,books,home,mattress
1311,1,10407,5.248.800.935,1.330.380.275,avaliable,10318,2023-03-07,2023-03-16,5,1292,5.251.251.401,1.339.064.133,lighting,lighting,miscelaneaous,ironing_board
939,1,10789,525.370.303,1.341.024.037,not_available,13059,2023-02-20,2023-02-26,4,1077,5.252.540.599,1.339.981.658,miscelaneaous,board,miscelaneaous,plant
1055,3,12157,5.245.224.614,1.327.752.943,not_available,13587,2023-02-28,2023-03-08,2,974,5.245.869.916,1.339.847.558,miscelaneaous,shopping_venture,home,carpet
942,3,13405,5.246.571.415,1.315.784.898,avaliable,10369,2023-02-25,2023-03-13,2,157,5.246.476.232,1.321.144.674,furniture,shoe_rack,kids,stroller
1360,3,10249,5.253.570.218,1.337.586.754,not_available,13053,2023-02-28,2023-03-07,1,899,5.243.917.071,1.328.782.949,furniture,sofa,appliance,clothes_iron
86,3,10719,5.259.602.231,134.371.279,not_available,12351,2023-02-22,2023-02-28,2,1257,5.250.418.892,1.338.586.758,clothes,child_clothes,clothes,woman_jacket
1257,3,12555,5.253.617.257,1.331.459.669,avaliable,12351,2023-02-19,2023-03-12,2,152,5.255.569.635,133.585.719,furniture,bed,appliance,heater
389,1,12045,5.255.551.779,1.355.330.587,avaliable,13503,2023-02-24,2023-02-25,2,1366,5.255.009.462,1.344.116.839,musical_equipment,battery,furniture,armchair
1059,1,13587,5.252.707.728,1.350.177.577,avaliable,13409,2023-02-17,2023-02-27,3,214,525.445.628,1.338.799.844,clothes,woman_jacket,lighting,lighting
32,1,13051,5.254.878.281,1.335.355.527,avaliable,10629,2023-03-07,2023-03-09,4,630,5.243.059.086,1.314.369.614,miscelaneaous,roller_skates,shoes,child_shoes
1107,1,10249,5.240.162.813,1.352.479.973,not_available,13351,2023-02-21,2023-03-08,5,1292,5.248.743.613,1.335.030.959,appliance,blender,miscelaneaous,ironing_board
886,3,12559,5.248.094.862,1.334.066.855,not_available,13407,2023-02-18,2023-03-14,2,1352,5.254.604.672,1.346.499.367,furniture,shelf,miscelaneaous,ironing_board
6,1,12679,5.249.979.881,1.318.007.276,not_available,12045,2023-02-28,2023-03-09,4,93,5.249.904.162,1.359.760.045,tech,laptop,clothes,child_clothes
60,2,13587,5.244.764.903,1.335.922.042,avaliable,12157,2023-03-10,2023-03-17,1,714,5.259.393.131,1.337.197.178,appliance,vacuum_cleaner,furniture,chair
1228,3,14199,5.257.028.005,1.320.263.193,avaliable,13158,2023-03-05,2023-03-08,5,56,5.252.394.136,1.335.336.428,tech,keyboard,clothes,child_jacket
1485,3,10557,5.246.339.398,1.344.658.885,avaliable,10245,2023-03-07,2023-03-10,4,1121,5.257.326.443,1.340.611.695,miscelaneaous,bicycle,appliance,heater
1295,1,12687,5.252.657.248,1.334.900.923,avaliable,10439,2023-02-18,2023-02-26,3,541,5.259.170.733,1.353.209.958,furniture,cupboard,appliance,extractor_hood
178,2,10319,5.254.947.457,1.335.758.621,not_available,10319,2023-02-21,2023-03-16,2,583,5.253.617.257,1.341.104.101,appliance,coffee_machine,clothes,woman_clothes
1066,1,10439,5.251.819.032,132.024.357,avaliable,12161,2023-02-18,2023-03-05,5,1237,5.258.942.609,1.344.980.747,lighting,lighting,shoes,child_shoes
1303,1,10555,5.243.927.952,1.342.375.707,not_available,12307,2023-02-19,2023-02-24,2,1389,5.246.724.443,1.347.779.706,furniture,chair,appliance,dish_washer
1477,1,10365,5.249.246.117,1.339.460.309,avaliable,10961,2023-03-01,2023-03-13,5,768,5.251.338.847,1.350.984.594,musical_equipment,contrabass,appliance,drying_rack
852,2,12526,5.259.682.572,1.354.448.962,avaliable,13086,2023-03-15,2023-03-16,5,352,5.246.459.526,1.335.533.803,appliance,air_conditioner,miscelaneaous,ski_skates
1347,2,13088,5.254.735.878,1.334.668.473,not_available,12045,2023-03-05,2023-03-14,2,1272,5.254.210.658,132.843.511,furniture,desk,appliance,washing_machine
1324,3,12167,5.258.214.775,1.349.551.879,not_available,10365,2023-02-22,2023-03-18,3,371,5.250.678.052,1.341.968.493,miscelaneaous,carpet,furniture,table
1031,3,10627,5.249.256.801,1.326.790.041,not_available,14197,2023-03-13,2023-03-16,5,1174,5.241.938.226,1.342.118.011,clothes,child_jacket,miscelaneaous,plant
1167,1,10825,525.402.642,1.343.891.222,not_available,14109,2023-02-27,2023-02-27,1,796,5.238.964.869,1.339.869.632,shoes,child_shoes,miscelaneaous,ironing_board
1045,1,12524,5.248.982.283,1.343.844.094,not_available,10439,2023-02-22,2023-03-16,3,182,5.248.828.225,1.334.278.179,tech,laptop,musical_equipment,sound_amplifier
551,2,10783,5.251.115.322,1.347.601.176,avaliable,14199,2023-02-21,2023-03-02,3,300,5.248.845.278,1.331.286.818,appliance,coffee_machine,furniture,table
592,3,12351,5.252.900.174,1.336.077.082,avaliable,14089,2023-03-10,2023-03-12,3,1200,5.253.247.678,1.353.995.833,miscelaneaous,books,shoes,man_shoes
1033,3,10623,5.254.095.188,131.996.259,avaliable,13127,2023-02-22,2023-03-07,4,673,5.254.655.273,1.338.622.927,furniture,wardrobe,furniture,bed
170,1,14197,524.740.395,1.337.275.734,avaliable,12049,2023-03-15,2023-03-18,4,96,5.249.345.941,1.321.181.661,clothes,man_clothes,furniture,shelf
222,2,12623,5.257.136.468,1.336.513.953,not_available,10551,2023-02-22,2023-03-16,4,415,5.253.448.405,1.358.946.923,musical_equipment,piano,shoes,child_shoes
69,2,12683,5.248.082.565,1.329.501.643,avaliable,10827,2023-03-06,2023-03-14,5,642,525.889.365,1.331.398.584,musical_equipment,guitar,furniture,table
690,3,12629,5.248.292.748,1.332.914.355,avaliable,12045,2023-03-10,2023-03-13,2,398,5.247.781.795,1.333.575.209,miscelaneaous,board,shoes,woman_shoes
346,2,10963,525.769.232,1.333.169.048,not_available,13629,2023-02-18,2023-03-12,2,1096,5.247.862.569,1.362.554.104,appliance,heater,appliance,dish_washer
561,2,12589,5.246.050.891,1.347.577.853,avaliable,10967,2023-02-22,2023-03-11,4,495,5.252.249.042,1.332.717.869,miscelaneaous,ironing_board,furniture,trolley
992,3,10825,5.254.703.556,1.351.080.798,avaliable,10319,2023-02-26,2023-03-02,5,202,5.251.572.177,1.329.716.746,musical_equipment,contrabass,appliance,clothes_iron
312,3,10719,5.256.157.618,1.339.603.839,not_available,10781,2023-02-19,2023-03-16,3,800,5.253.583.145,134.649.341,kids,baby_carriage,musical_equipment,sound_amplifier
501,1,12687,5.251.484.618,1.334.850.504,avaliable,12051,2023-03-01,2023-03-17,4,123,5.251.970.055,133.658.146,furniture,bed,furniture,mirror
137,3,13509,5.251.662.691,1.352.475.848,avaliable,14055,2023-02-17,2023-02-20,3,857,5.255.228.697,1.343.242.704,appliance,dish_washer,miscelaneaous,ski_skates
646,2,13467,525.094.033,1.340.680.608,avaliable,10711,2023-03-05,2023-03-15,3,1440,5.261.712.987,1.364.083.154,appliance,extractor_hood,lighting,lightbulb
214,2,12205,5.250.563.408,1.331.367.507,not_available,13051,2023-03-10,2023-03-10,4,96,5.246.551.071,1.345.954.148,lighting,lighting,appliance,pan
1232,2,13158,5.252.458.328,1.327.788.339,not_available,12247,2023-03-01,2023-03-02,1,812,5.247.147.848,1.342.212.951,appliance,pan,furniture,sofa
14,2,10585,5.249.507.015,1.358.520.509,avaliable,12347,2023-03-03,2023-03-19,5,32,5.251.127.188,1.343.223.748,kids,stroller,appliance,kettle
1466,2,14129,5.253.099.586,1.343.575.164,avaliable,14053,2023-02-19,2023-03-17,5,91,5.245.451.395,1.344.428.119,miscelaneaous,carpet,appliance,washing_machine
399,2,12203,5.245.860.996,1.341.637.378,not_available,10999,2023-02-22,2023-03-05,3,77,5.243.618.764,1.326.600.349,furniture,bookcase,miscelaneaous,shopping_venture
1122,3,13595,525.810.402,1.337.311.502,not_available,12489,2023-03-02,2023-03-17,1,1205,5.256.710.947,1.341.673.538,clothes,man_clothes,miscelaneaous,picture_frame
556,1,13089,525.085.618,1.344.164.322,avaliable,13353,2023-02-21,2023-02-25,4,1406,5.246.411.599,1.324.264.632,kids,stroller,lighting,chandelier
601,2,13347,5.247.241.173,1.334.707.507,not_available,12277,2023-03-08,2023-03-13,2,117,5.249.904.121,1.343.041.849,miscelaneaous,frame,musical_equipment,piano
592,2,13353,5.252.026.401,1.329.384.799,not_available,10999,2023-02-25,2023-03-06,2,1430,5.250.826.494,1.333.235.686,miscelaneaous,roller_skates,furniture,cot
512,1,12679,5.253.247.224,133.251.321,avaliable,13347,2023-03-11,2023-03-12,3,866,5.239.905.806,1.351.716.017,musical_equipment,piano,appliance,stove
169,3,12101,5.255.813.029,1.336.317.526,avaliable,10587,2023-03-10,2023-03-14,1,1232,5.244.291.674,1.339.455.945,appliance,dish_washer,appliance,pan
668,3,12309,5.239.874.878,1.333.481.801,not_available,12205,2023-02-17,2023-03-13,5,763,5.249.836.832,1.342.945.944,kids,baby_carriage,clothes,child_jacket
70,1,13051,5.250.681.307,1.355.185.895,avaliable,14109,2023-02-22,2023-02-25,4,59,5.253.495.511,1.331.704.441,lighting,lightbulb,furniture,shoe_rack
1030,1,13059,5.255.654.181,1.347.427.567,avaliable,13503,2023-03-07,2023-03-13,3,720,5.258.853.648,1.336.199.819,clothes,child_jacket,tech,phone
1144,3,10585,5.254.328.567,135.531.654,not_available,13465,2023-02-23,2023-03-14,4,1110,5.251.219.213,1.336.992.491,appliance,refrigerator,appliance,kettle
767,2,12107,5.243.699.986,1.341.196.655,avaliable,10407,2023-03-07,2023-03-08,2,544,5.252.899.714,1.319.198.285,furniture,bedside_table,kids,stroller
1107,1,10365,5.247.754.794,1.351.460.908,avaliable,14193,2023-02-25,2023-02-26,1,65,5.251.138.924,133.501.086,furniture,bookcase,furniture,shelf
32,1,10407,5.250.618.886,132.833.818,avaliable,13349,2023-02-18,2023-03-10,2,761,5.252.304.327,1.334.834.231,furniture,table,musical_equipment,sound_amplifier
380,3,10367,5.253.293.902,134.341.018,avaliable,13349,2023-02-28,2023-03-06,5,622,5.258.608.152,1.320.085.133,furniture,desk,appliance,coffee_machine
1198,3,10409,5.252.260.864,1.351.182.803,avaliable,10555,2023-02-19,2023-02-23,5,1199,524.797.421,1.342.891.544,miscelaneaous,bicycle,appliance,washing_machine
370,2,10823,525.096.895,1.338.440.289,avaliable,10783,2023-03-01,2023-03-08,3,462,525.232.911,1.330.042.261,miscelaneaous,books,miscelaneaous,plant
698,1,14199,5.252.562.087,1.335.833.861,not_available,12305,2023-02-19,2023-03-07,1,856,5.253.931.007,1.359.163.099,appliance,clothes_iron,furniture,mirror
1340,3,10719,5.249.911.133,1.343.473.675,not_available,12489,2023-02-27,2023-03-11,2,403,5.243.478.567,1.336.106.186,miscelaneaous,picture_frame,appliance,blender
890,3,10627,5.245.914.619,1.334.569.355,avaliable,12203,2023-03-10,2023-03-15,2,458,5.251.251.936,1.338.442.093,miscelaneaous,purse,furniture,table
533,1,12057,5.257.758.772,1.338.585.069,avaliable,13051,2023-03-09,2023-03-12,2,247,5.255.588.528,1.345.793.999,furniture,wardrobe,appliance,dish_washer
705,3,10179,5.248.368.851,1.356.520.116,avaliable,12163,2023-02-20,2023-02-28,5,1480,5.250.178.883,1.333.979.275,miscelaneaous,carpet,musical_equipment,guitar
1171,3,10961,524.705.873,133.283.651,not_available,13059,2023-02-24,2023-03-03,3,419,5.245.862.822,1.355.726.158,miscelaneaous,ironing_board,kids,baby_carriage
1335,2,10717,5.252.571.598,1.320.175.343,not_available,13437,2023-03-17,2023-03-19,3,522,5.251.093.307,1.332.113.237,furniture,cupboard,appliance,washing_machine
399,1,10627,5.256.776.796,1.340.172.322,avaliable,12439,2023-03-03,2023-03-12,5,669,524.724.882,1.331.291.158,tech,desktop,tech,laptop
1050,3,13159,5.247.059.034,1.333.934.311,avaliable,12623,2023-03-13,2023-03-13,3,587,5.241.900.278,1.327.138.554,furniture,chair,furniture,desk
1205,3,14057,5.252.345.542,1.329.145.177,avaliable,10407,2023-02-21,2023-03-07,2,1079,5.248.210.068,1.333.603.416,miscelaneaous,suitcase,musical_equipment,piano
1446,3,14089,5.251.146.759,1.347.059.148,avaliable,13467,2023-03-06,2023-03-11,1,1001,5.253.276.834,134.570.388,miscelaneaous,purse,tech,desktop
168,3,12689,52.567.094,1.337.810.829,not_available,12629,2023-02-28,2023-03-13,4,1439,5.251.132.464,1.342.756.038,appliance,drying_rack,clothes,child_clothes
1191,1,13059,5.250.318.662,1.331.276.605,not_available,12305,2023-02-18,2023-02-24,4,411,5.244.930.924,1.328.987.624,furniture,cot,miscelaneaous,picture_frame
447,3,12489,5.246.867.582,1.339.967.778,avaliable,13581,2023-02-25,2023-03-05,3,1073,5.255.927.382,1.356.803.984,miscelaneaous,board,appliance,refrigerator
417,2,12489,5.254.530.935,1.356.939.498,avaliable,13055,2023-03-03,2023-03-05,5,692,5.241.453.819,1.327.494.622,tech,keyboard,musical_equipment,contrabass
414,2,12101,5.242.667.041,1.340.250.718,not_available,12355,2023-02-22,2023-03-18,4,335,5.250.347.222,1.335.678.584,musical_equipment,battery,furniture,wardrobe
1458,1,12524,5.251.245.096,1.329.860.915,avaliable,10625,2023-03-03,2023-03-17,4,1305,525.570.281,1.334.517.661,appliance,kettle,furniture,cupboard
24,2,12685,5.244.235.094,1.346.437.881,not_available,10963,2023-02-22,2023-03-19,2,1136,5.255.825.595,1.326.036.873,home,mattress,kids,stroller
1054,1,10405,5.255.569.906,1.341.084.381,not_available,12247,2023-03-02,2023-03-05,5,1078,5.246.962.055,1.333.266.585,miscelaneaous,carpet,miscelaneaous,roller_skates
747,2,12059,5.241.939.041,1.340.055.002,not_available,13435,2023-03-08,2023-03-15,4,519,5.239.842.508,1.332.403.838,appliance,coffee_machine,appliance,drying_rack
992,2,12107,5.250.306.466,1.330.981.664,not_available,14050,2023-03-01,2023-03-18,5,929,5.240.515.612,1.353.653.258,miscelaneaous,books,home,mattress
147,2,12351,5.247.623.163,1.344.924.441,avaliable,12277,2023-02-18,2023-03-05,5,376,524.534.529,1.346.153.402,tech,phone,furniture,cot
746,2,10179,5.250.766.808,1.345.574.569,avaliable,12059,2023-02-19,2023-03-14,2,1495,5.251.592.195,1.345.482.996,appliance,refrigerator,appliance,dish_washer
