search_id,item_category,item_condition,distance,item_available_timer,n_views,n_likes,item_available
2321,1,1,24660,19,704,0,0
2322,3,2,16158,12,1020,40,0
2323,2,3,29120,57,452,4,1
2324,1,1,30468,19,156,17,1
2325,2,1,14134,25,1433,186,0
2326,3,3,25446,95,1544,200,0
2327,5,1,23073,9,417,66,0
2328,3,1,9563,71,1856,37,1
2329,3,4,25281,76,225,33,0
2330,2,2,18664,40,1090,196,0
2331,3,3,6393,12,625,62,1
2332,4,1,19117,28,45,8,0
2333,2,4,11097,12,1487,89,1
2334,4,1,28735,48,316,12,1
2335,2,3,3759,15,927,120,0
2336,3,3,30524,69,1410,155,1
2337,3,4,920,31,1299,116,1
2338,5,4,28579,97,1380,151,1
2339,2,4,4785,64,858,94,0
2340,5,1,23130,59,1143,182,1
2341,5,1,19530,75,1409,28,1
2342,2,4,13127,35,740,29,1
2343,5,2,9030,18,708,14,0
2344,3,1,11906,18,281,30,1
2345,1,1,26005,18,45,0,0
2346,3,4,22154,62,168,23,1
2347,2,4,24774,52,1055,84,1
2348,1,1,31435,7,119,15,1
2349,5,2,6450,19,1733,51,1
2350,1,4,6383,52,1768,0,0
2351,5,2,26584,38,1822,0,1
2352,3,4,17386,39,297,5,1
2353,3,3,15584,62,1761,246,1
2354,1,2,151,76,1713,119,1
2355,3,2,21707,19,1371,68,1
2356,1,3,1939,35,39,5,0
2357,4,4,13425,74,1419,127,1
2358,4,2,22695,92,1102,154,1
2359,3,2,12307,22,114,15,0
2360,4,2,13711,33,480,57,1
2361,5,4,13478,52,1047,83,1
2362,4,4,7104,50,865,121,1
2363,3,3,28221,65,448,44,0
2364,5,1,20416,75,1116,167,0
2365,2,3,16457,32,1972,335,0
2366,4,3,10934,69,526,89,1
2367,5,1,31101,8,1888,169,0
2368,2,2,20913,35,948,104,1
2369,1,2,5765,13,1478,177,1
2370,1,1,25293,4,465,18,1
2371,2,3,1244,80,1911,248,0
2372,5,4,3274,77,141,12,1
2373,4,1,28472,48,343,10,0
2374,3,4,7502,79,1885,113,0
2375,3,2,16381,93,915,64,0
2376,4,2,26968,68,1032,196,1
2377,5,1,24356,89,765,107,0
2378,5,1,3114,48,1911,267,0
2379,4,2,22746,57,486,58,1
2380,3,2,27757,25,288,28,0
2381,4,3,28315,93,548,82,0
2382,2,4,17119,28,2000,40,0
2383,2,1,6242,22,1147,194,0
2384,4,2,3489,52,1416,56,1
2385,4,1,7928,75,1337,254,0
2386,5,2,7172,50,1351,189,1
2387,3,3,12674,95,1110,155,0
2388,1,1,19041,32,1141,57,1
2389,4,1,8618,13,91,0,0
2390,4,3,3213,3,1493,0,0
2391,3,4,18975,68,111,21,1
2392,1,4,11319,57,1510,60,0
2393,5,1,1328,40,1303,39,1
2394,4,3,7390,3,1986,139,1
2395,5,2,9742,39,1056,137,1
2396,4,3,3227,19,169,25,1
2397,4,3,21981,24,160,30,1
2398,1,3,12229,80,602,114,1
2399,1,1,21895,70,826,82,0
2400,5,4,27961,71,607,48,1
2401,2,1,1305,78,584,46,0
2402,2,4,29495,35,461,18,0
2403,3,2,30616,67,538,59,1
2404,1,2,16540,37,1006,100,0
2405,5,4,18059,57,672,80,1
2406,1,2,706,51,1001,140,1
2407,2,3,3916,51,1407,154,1
2408,4,1,29797,85,599,77,0
2409,2,1,25257,75,707,91,1
2410,5,2,20107,46,394,47,1
2411,5,2,8493,57,1500,75,0
2412,5,4,11379,73,1413,14,0
2413,4,4,5993,53,1454,189,1
2414,1,1,1589,89,1956,332,1
2415,2,3,20252,17,919,73,1
2416,2,2,9297,19,816,8,0
2417,3,2,29371,22,198,19,1
2418,2,4,19768,47,1369,13,0
2419,5,2,22041,6,884,132,0
2420,2,1,1436,64,591,5,0
2421,4,1,19992,39,515,61,1
2422,1,4,31945,90,1338,120,0
2423,3,1,15276,33,1643,0,0
2424,3,4,1354,54,18,2,1
2425,1,3,23452,80,547,65,0
2426,4,2,22185,37,1769,229,0
2427,4,4,30643,37,1617,113,0
2428,1,1,11922,32,1298,129,1
2429,1,1,9704,35,1736,277,0
2430,2,3,23125,35,1531,0,1
2431,5,4,29139,24,1539,76,1
2432,3,4,26270,47,254,5,1
2433,3,2,9090,51,1923,96,1
2434,1,3,31007,95,1084,54,0
2435,3,2,22654,51,1529,15,0
2436,1,2,6809,18,1526,289,0
2437,4,1,19865,66,131,13,1
2438,4,2,14276,76,1536,261,1
2439,1,3,1981,32,371,48,0
2440,4,4,19541,77,730,138,0
2441,4,4,31785,20,1796,0,1
2442,4,3,18012,32,631,56,1
2443,4,1,2816,18,442,35,0
2444,1,1,2581,29,1582,300,0
2445,1,2,27001,7,1774,70,0
2446,5,3,27025,90,853,51,1
2447,1,4,10815,15,1414,113,0
2448,4,3,7134,48,892,35,1
2449,3,4,8365,93,1258,150,0
2450,2,2,28580,44,1720,154,1
2451,2,4,12604,98,1625,113,1
2452,3,3,864,46,493,69,1
2453,3,4,30264,31,276,49,1
2454,4,4,17460,86,265,18,1
2455,1,1,22118,38,221,28,0
2456,4,1,20187,26,445,35,0
2457,4,4,2349,39,865,8,1
2458,2,3,11733,53,880,61,0
2459,5,4,560,29,1448,86,0
2460,1,1,14021,96,1602,192,1
2461,3,4,15416,78,1614,306,0
2462,1,3,19708,7,893,160,0
2463,3,3,22130,37,59,2,0
2464,2,4,24699,3,1162,69,0
2465,2,3,9273,62,818,65,0
2466,4,4,133,31,741,7,1
2467,2,1,5169,58,1623,275,1
2468,2,2,30007,39,1130,56,0
2469,2,1,20246,26,1905,57,0
2470,5,2,964,42,267,18,0
2471,5,3,3083,31,1088,141,0
2472,5,1,8390,38,1027,102,0
2473,3,3,20163,47,1195,155,0
2474,5,3,24208,74,424,25,0
2475,1,4,5821,6,424,72,1
2476,3,3,8798,99,1438,258,0
2477,5,1,8826,36,449,85,0
2478,4,3,7178,44,1265,177,0
2479,3,2,30992,40,45,7,0
2480,5,3,2987,43,1022,0,0
2481,5,1,5582,20,1135,102,1
2482,3,2,28539,56,1699,152,0
2483,4,1,22527,45,383,49,1
2484,5,3,10606,84,1076,53,0
2485,3,3,14846,53,238,42,1
2486,1,3,24871,1,1942,116,1
2487,5,4,6936,88,666,79,0
2488,3,3,17482,22,1085,184,0
2489,2,2,20597,17,152,3,1
2490,1,3,14448,32,440,30,0
2491,3,2,2467,17,1233,160,1
2492,4,1,4398,41,741,44,0
2493,1,3,20025,77,1811,72,1
2494,2,1,27344,84,1969,98,0
2495,2,1,13263,98,1069,181,1
2496,2,4,25414,39,639,108,1
2497,4,4,25599,49,162,12,0
2498,2,2,22279,85,1322,79,1
2499,1,1,10254,89,1237,37,1
2500,1,4,6004,53,510,0,0
2501,1,1,12599,12,362,50,1
2502,1,1,2196,44,1076,193,0
2503,3,2,14679,42,271,51,1
2504,3,1,20104,37,261,5,0
2505,3,2,21238,40,427,42,0
2506,3,2,6887,91,1864,205,1
2507,1,1,8807,61,1046,10,1
2508,5,2,29661,34,1656,198,1
2509,1,3,3252,28,1834,55,0
2510,5,3,908,14,1616,210,1
2511,1,3,17980,36,423,63,0
2512,2,1,28061,25,1804,288,1
2513,5,2,22149,39,1740,0,0
2514,4,4,9730,65,1088,206,1
2515,3,3,2675,27,1890,321,1
2516,1,2,9584,74,1050,168,0
2517,5,2,9310,27,1448,14,0
2518,1,4,3079,11,437,13,0
2519,4,3,9321,77,1031,123,0
2520,3,3,28170,77,1549,139,0
2521,4,2,26126,3,111,21,0
2522,4,3,9174,52,674,114,0
2523,3,3,27189,67,240,31,1
2524,2,3,11521,36,661,39,0
2525,3,1,17875,16,283,5,0
2526,2,2,25355,34,1184,59,0
2527,4,3,18877,39,1197,23,0
2528,4,3,27874,69,1202,144,1
2529,4,3,17980,73,808,48,0
2530,1,2,28818,39,1405,210,1
2531,3,1,12493,50,389,23,1
2532,1,1,30874,39,796,31,0
2533,2,3,15348,92,25,3,1
2534,1,3,6137,37,833,49,1
2535,5,3,10227,38,511,56,1
2536,4,2,798,44,37,0,1
2537,5,4,18593,43,1613,0,0
2538,2,3,14285,98,1610,48,1
2539,5,4,8645,42,1526,137,1
2540,4,3,12677,9,1013,81,0
2541,5,3,22262,50,494,88,1
2542,5,3,6489,21,1640,114,1
2543,4,3,28255,30,1424,156,0
2544,4,2,24789,81,206,16,0
2545,5,3,20651,13,481,57,0
2546,2,2,13138,43,1964,216,0
2547,5,4,21744,52,1307,235,1
2548,4,1,21198,58,471,23,1
2549,2,2,3966,96,572,74,1
2550,4,2,22473,4,1983,356,1
2551,3,4,7667,95,1662,282,0
2552,1,4,10869,50,1264,0,0
2553,4,1,15634,80,21,3,0
2554,2,3,443,0,291,14,0
2555,1,2,26875,95,694,117,0
2556,4,1,27577,32,367,14,1
2557,1,1,3135,9,1769,159,0
2558,3,1,30854,94,231,23,1
2559,4,3,16936,86,1659,199,1
2560,1,4,10397,22,1942,38,0
2561,5,3,22848,92,660,26,0
2562,1,2,25273,42,987,138,1
2563,3,3,9637,15,1870,56,0
2564,3,4,3200,96,1812,144,0
2565,2,2,28016,99,407,20,0
2566,2,4,4137,64,1291,116,1
2567,5,2,18262,73,564,16,0
2568,5,3,29956,45,1784,214,1
2569,3,2,17636,98,1997,279,1
2570,3,2,28670,71,936,149,1
2571,5,1,13294,3,1655,0,1
2572,4,2,6700,24,1553,77,1
2573,3,3,443,60,1301,0,1
2574,5,4,31865,45,1238,74,0
2575,2,3,11418,67,1162,11,0
2576,5,4,15238,60,1420,198,0
2577,3,4,15298,52,1181,11,0
2578,3,2,23633,69,1794,287,1
2579,2,2,421,90,1531,0,0
2580,3,1,14081,88,593,71,1
2581,1,1,24242,85,1999,59,1
2582,1,3,16191,98,1499,89,1
2583,1,1,5454,12,460,50,0
2584,1,2,7211,20,141,14,0
2585,1,3,14513,43,1057,0,0
2586,2,3,18632,91,1683,201,1
2587,1,2,3768,93,1021,132,0
2588,3,4,6026,56,190,15,0
2589,1,4,4062,34,1734,260,0
2590,4,2,24156,23,1742,174,0
2591,3,3,3701,45,1372,178,0
2592,4,3,13480,33,670,6,0
2593,3,4,12013,95,1320,39,0
2594,3,4,20137,54,848,33,1
2595,3,4,30330,24,1672,300,1
2596,3,2,6911,9,996,19,1
2597,5,4,1572,34,704,133,0
2598,4,4,25694,86,1821,327,0
2599,1,1,21649,45,237,11,0
2600,5,1,18677,28,1011,50,1
2601,3,2,708,93,646,45,0
2602,4,2,28724,84,1491,74,1
2603,2,3,31979,64,1694,203,1
2604,1,3,1029,99,148,20,0
2605,3,1,26005,96,1312,131,0
2606,4,1,27976,76,312,34,1
2607,5,3,19772,78,1084,75,0
2608,4,2,24492,46,164,1,1
2609,3,2,24848,82,262,2,0
2610,4,3,3468,70,1540,138,1
2611,2,4,2829,18,620,24,1
2612,5,4,26403,4,547,71,1
2613,1,3,20120,52,666,86,0
2614,3,3,7292,71,1413,56,1
2615,2,3,25530,89,1755,210,1
2616,1,3,11931,48,1432,214,0
2617,2,2,14934,81,1842,73,1
2618,4,3,1832,9,1554,248,0
2619,3,4,22939,13,26,3,1
2620,2,2,8259,23,1570,251,1
2621,4,3,17449,45,933,74,0
2622,1,1,26183,53,1534,245,0
2623,2,4,6186,45,1579,78,1
2624,2,3,9444,94,1409,154,1
2625,5,4,21544,40,943,18,0
2626,1,4,29123,56,1130,22,1
2627,2,4,30037,82,1514,60,0
2628,1,1,12785,47,1328,66,1
2629,1,3,15469,15,1718,326,1
2630,2,2,10824,62,1185,82,0
2631,2,1,31305,7,156,28,1
2632,1,2,24394,2,865,112,1
2633,5,1,10619,29,1800,18,1
2634,1,2,7151,16,699,55,1
2635,4,3,18095,38,1943,213,0
2636,5,3,24954,29,1583,0,1
2637,1,3,5174,98,1578,94,0
2638,2,4,21233,88,1787,196,1
2639,1,1,20382,5,1591,238,1
2640,5,1,22451,25,1200,12,1
2641,1,4,29303,17,1572,78,1
2642,4,3,22292,69,1810,199,1
2643,2,1,9248,7,468,9,0
2644,5,1,19255,73,203,8,1
2645,3,1,20950,23,501,70,1
2646,5,4,14908,97,1113,33,0
2647,5,2,22823,79,1994,239,0
2648,5,2,29601,4,1578,252,0
2649,4,4,15961,55,1968,373,0
2650,1,2,29988,0,1828,109,0
2651,4,2,19636,27,960,134,1
2652,2,3,29936,46,352,38,1
2653,3,3,29317,90,1281,12,1
2654,2,3,11279,1,939,9,0
2655,3,4,2069,24,1605,224,1
2656,5,2,30744,7,342,37,1
2657,1,1,21883,63,169,13,0
2658,4,1,6390,67,1023,122,1
2659,1,3,20551,23,120,1,1
2660,5,4,16455,96,1289,64,0
2661,5,1,29073,76,746,104,1
2662,3,3,29659,53,1808,54,1
2663,4,2,19520,71,1433,85,0
2664,4,4,14317,11,1231,12,1
2665,3,3,28850,90,921,73,0
2666,4,1,10674,35,776,46,0
2667,5,1,16276,54,873,96,1
2668,4,3,27205,86,546,43,1
2669,3,1,2409,75,504,10,1
2670,4,3,13797,42,1318,39,0
2671,4,2,5446,32,1400,28,1
2672,1,4,28106,12,1021,71,0
2673,4,2,16798,10,991,79,0
2674,4,1,18090,34,1240,148,0
2675,3,2,29458,67,27,3,0
2676,3,1,16768,77,280,39,1
2677,4,4,6695,66,1130,0,0
2678,5,2,7953,22,524,41,1
2679,5,1,14633,61,1855,111,1
2680,2,3,13156,31,866,155,0
2681,4,4,13109,68,1077,96,0
2682,5,2,23453,73,1874,18,1
2683,1,3,6396,31,1247,149,0
2684,5,2,17125,69,458,27,0
2685,1,4,6957,51,1500,135,1
2686,2,4,556,47,213,29,0
2687,5,3,3443,96,492,0,1
2688,5,3,156,72,1938,290,0
2689,2,4,18138,86,768,130,0
2690,4,4,19335,69,237,2,1
2691,1,2,12624,68,1153,172,0
2692,1,1,841,30,707,42,1
2693,2,4,29604,76,1137,170,1
2694,2,4,14948,19,1185,0,0
2695,4,3,26379,49,1710,188,0
2696,5,3,3537,58,815,89,0
2697,2,3,27283,67,1481,162,0
2698,1,3,29335,5,1798,0,0
2699,2,1,16854,5,1983,237,0
2700,5,4,22152,24,1078,10,1
2701,3,3,6690,1,1640,16,1
2702,3,3,5026,39,583,52,1
2703,4,3,25199,78,327,49,1
2704,2,1,11860,90,1300,39,1
2705,5,1,30960,40,1423,0,1
2706,2,4,24689,63,221,8,1
2707,1,1,7346,14,743,81,0
2708,1,3,27050,12,429,8,1
2709,3,2,22124,89,1765,264,0
2710,3,2,9104,6,1830,164,0
2711,2,2,16489,74,602,96,1
2712,2,3,30796,59,1889,170,1
2713,3,1,16489,18,94,12,1
2714,3,4,8332,24,1699,50,0
2715,4,2,5504,85,3,0,1
2716,4,4,4578,2,1362,95,0
2717,5,1,3933,62,1311,209,1
2718,5,2,28150,25,1975,316,0
2719,3,2,20622,47,1693,67,1
2720,5,2,28585,37,1089,152,1
2721,2,3,25656,59,628,18,0
2722,5,2,6692,7,764,106,0
2723,4,2,12753,35,1347,40,1
2724,1,3,29524,88,125,16,1
2725,5,4,28398,4,1537,292,1
2726,1,1,1510,24,1169,70,0
2727,2,3,11465,6,1499,149,1
2728,2,4,18450,47,625,43,0
2729,5,4,2820,90,606,66,1
2730,2,3,13069,24,144,2,0
2731,5,2,28338,90,1938,348,0
2732,1,1,9086,4,618,49,1
2733,5,4,5539,69,930,102,1
2734,2,2,2143,38,342,34,0
2735,1,1,8013,39,1208,181,1
2736,3,2,31017,82,636,31,1
2737,2,2,16802,41,406,0,0
2738,5,3,25863,56,97,0,1
2739,4,3,18556,97,1748,297,1
2740,2,1,6609,34,1561,156,0
2741,1,2,20466,3,1952,39,0
2742,5,1,15920,91,893,17,0
2743,5,4,24017,34,1404,98,1
2744,1,3,14006,43,945,94,0
2745,5,1,17746,22,314,18,1
2746,2,2,5377,11,1013,70,0
2747,3,4,14172,33,1597,79,1
2748,5,3,28065,6,703,105,1
2749,3,1,13736,77,1353,135,1
2750,1,4,31214,36,633,25,1
2751,1,3,23893,12,1456,0,0
2752,5,1,4659,8,1614,274,0
2753,3,4,12698,19,1680,16,1
2754,3,2,24871,50,1563,218,1
2755,4,1,31342,84,1482,177,0
2756,3,4,16594,81,1379,41,1
2757,1,2,4879,78,668,53,0
2758,2,2,22287,51,300,18,1
2759,3,2,3072,99,752,112,1
2760,5,2,5102,92,817,57,1
2761,1,2,24343,78,1314,78,0
2762,5,4,4134,89,1261,138,0
2763,1,3,15796,84,475,47,0
2764,3,1,14510,81,346,55,1
2765,3,2,13685,31,241,38,0
2766,4,1,17096,1,311,52,0
2767,4,1,22679,32,888,79,0
2768,2,4,25770,25,735,124,1
2769,5,1,319,25,295,2,1
2770,2,2,29225,94,1611,112,1
2771,1,1,29422,79,712,7,0
2772,5,2,19258,70,767,84,0
2773,2,4,113,83,1272,139,1
2774,4,2,10240,56,1960,117,0
2775,2,1,6412,35,1882,56,1
2776,4,2,12079,9,409,53,1
2777,5,3,15282,41,128,6,0
2778,3,2,13570,30,932,121,0
2779,1,4,15168,47,218,39,0
2780,5,3,1587,34,1137,11,1
2781,5,3,24893,44,1551,93,0
2782,3,1,19877,88,564,0,0
2783,1,4,9480,23,296,14,0
2784,4,2,22592,18,404,8,0
2785,2,1,18274,56,634,19,0
2786,1,3,30448,75,838,92,1
2787,4,1,14464,21,1907,114,0
2788,4,2,23326,48,315,18,1
2789,1,4,28572,35,1281,51,0
2790,4,1,31969,24,698,90,1
2791,2,1,18509,33,1120,0,1
2792,1,1,23516,0,1463,58,0
2793,1,3,27030,26,754,75,0
2794,4,4,12305,97,1530,183,1
2795,3,4,15313,72,682,122,1
2796,1,3,14442,47,1190,166,1
2797,4,4,24158,13,927,64,0
2798,1,4,30792,45,965,28,0
2799,5,1,30461,85,701,119,0
2800,4,2,23,96,1496,134,0
2801,4,2,12277,21,1743,0,1
2802,1,4,12262,14,1310,52,0
2803,1,3,31424,46,849,0,1
2804,1,4,7141,66,441,13,1
2805,2,3,29399,84,1743,313,0
2806,4,3,4673,69,1610,16,1
2807,2,2,24571,73,1547,278,0
2808,4,4,4087,27,1227,184,0
2809,4,2,8711,91,138,5,1
2810,5,4,18483,63,1393,195,0
2811,4,2,9579,77,1765,335,0
2812,4,4,21743,6,735,80,0
2813,5,3,20105,52,1391,0,1
2814,2,4,4501,23,771,7,1
2815,4,4,10503,24,1294,168,1
2816,1,4,20862,11,1576,47,0
2817,5,4,12276,17,1106,199,1
2818,1,1,5112,20,915,137,1
2819,5,1,2280,28,654,117,0
2820,2,2,15862,43,1163,116,1
2821,5,4,7956,3,305,36,0
2822,4,1,23811,25,765,137,0
2823,1,3,31755,40,715,21,0
2824,2,1,26688,84,450,54,1
2825,3,1,29673,47,1867,37,0
2826,4,3,19830,41,1505,75,0
2827,4,4,6366,79,532,5,1
2828,1,2,18947,56,324,48,1
2829,2,2,12312,88,1966,314,1
2830,5,2,30685,7,1431,100,0
2831,5,3,13393,57,619,117,0
2832,3,2,1509,90,338,57,0
2833,3,2,3312,13,1983,198,1
2834,5,2,19248,20,1652,214,1
2835,5,1,6946,56,784,62,1
2836,3,2,11413,1,1885,263,1
2837,1,2,31608,37,1509,60,1
2838,5,3,17651,96,1977,177,0
2839,3,1,18287,96,161,11,1
2840,5,1,8443,21,889,26,0
2841,2,4,166,25,709,120,0
2842,3,3,16255,77,58,2,0
2843,2,3,11478,43,1726,241,1
2844,4,4,1507,40,877,52,1
2845,3,2,20692,63,82,9,0
2846,3,4,7463,98,1246,37,1
2847,1,3,1303,89,814,0,1
2848,1,2,30335,1,239,40,1
2849,3,1,15209,85,156,24,1
2850,4,3,13020,58,1750,140,0
2851,2,2,31950,1,1099,98,1
2852,5,4,19909,48,594,77,1
2853,4,1,29930,48,833,74,0
2854,3,1,2144,33,1458,0,0
2855,5,2,10016,30,1487,74,1
2856,3,1,4184,40,502,80,0
2857,1,3,4795,15,1539,138,1
2858,5,3,528,49,97,13,0
2859,1,3,19634,29,1675,117,1
2860,4,4,10942,24,366,69,0
2861,3,4,31579,25,1561,15,1
2862,4,3,3373,46,1340,227,1
2863,4,2,18004,22,301,30,1
2864,1,2,8293,76,1148,206,0
2865,1,2,7082,0,580,87,1
2866,4,2,25996,29,1695,288,0
2867,2,2,19457,8,1728,241,1
2868,2,1,7221,88,1288,38,0
2869,4,1,24307,27,1346,134,0
2870,1,4,12234,87,1912,19,0
2871,3,3,14318,67,1333,239,0
2872,1,1,10170,20,500,70,0
2873,2,1,15353,67,495,24,0
2874,2,3,4611,94,53,2,0
2875,4,2,6895,28,1772,70,1
2876,2,3,11209,31,621,68,1
2877,4,2,31357,69,552,55,1
2878,4,4,5878,13,602,0,0
2879,4,2,24276,5,130,14,0
2880,4,2,16254,56,1122,145,0
2881,5,2,14976,59,814,154,0
2882,1,4,28151,38,619,18,1
2883,4,3,16863,52,1701,306,1
2884,3,2,15215,63,790,110,0
2885,1,1,12249,45,84,15,0
2886,3,4,26093,59,982,58,1
2887,1,2,22018,5,1998,359,1
2888,1,2,19608,48,1866,18,1
2889,3,1,27597,70,733,7,0
2890,4,1,23729,57,594,65,1
2891,2,4,24752,41,558,89,0
2892,4,3,4192,70,635,95,1
2893,5,2,8317,75,1680,319,0
2894,4,2,21130,64,1406,253,0
2895,2,4,12750,29,1362,258,1
2896,5,2,6502,15,175,8,0
2897,5,1,2757,49,506,75,1
2898,1,1,16073,91,1338,227,1
2899,4,3,23362,49,467,56,0
2900,3,4,16694,79,1815,0,1
2901,5,2,23978,39,1240,124,1
2902,1,4,31740,24,441,66,0
2903,3,3,1668,58,1023,92,1
2904,5,2,11730,66,453,67,1
2905,5,3,5741,43,1365,68,0
2906,3,2,1619,98,1534,30,0
2907,2,3,19864,53,552,16,1
2908,5,4,29121,34,8,1,0
2909,5,1,6106,73,518,31,0
2910,1,4,17727,98,204,38,1
2911,4,4,9282,80,398,15,1
2912,3,2,31432,87,1179,129,0
2913,4,2,28393,23,1948,292,0
2914,1,1,844,36,1844,92,0
2915,4,1,13014,65,24,0,1
2916,4,2,2390,83,1599,175,1
2917,5,1,9829,36,201,24,1
2918,3,3,26017,28,867,8,1
2919,4,4,18042,29,506,45,0
2920,3,1,9956,8,343,65,0
2921,1,2,9763,19,1576,94,0
2922,1,1,14685,75,1303,13,1
2923,2,2,1222,18,1889,37,1
2924,5,1,12043,82,1746,87,1
2925,3,1,29843,11,1249,49,0
2926,2,3,9605,65,1980,178,1
2927,2,4,4510,23,948,151,0
2928,4,1,21619,78,1828,329,0
2929,5,1,31734,2,648,64,1
2930,2,4,11137,1,890,169,0
2931,2,4,7650,24,1928,77,1
2932,3,4,18541,45,1339,53,1
2933,3,4,17664,55,108,12,1
2934,3,4,8706,63,337,10,1
2935,2,4,29628,43,445,17,1
2936,1,4,22254,46,1825,255,0
2937,2,4,18847,18,513,71,1
2938,5,1,23421,98,952,180,0
2939,1,2,5390,36,414,28,0
2940,5,4,1044,55,1843,184,1
2941,1,3,8484,12,1850,314,1
2942,2,2,25753,82,1379,234,0
2943,2,4,30276,7,627,37,0
2944,4,4,7170,18,1147,137,0
2945,3,2,13249,20,1128,146,0
2946,1,3,18496,41,1425,228,0
2947,2,3,24483,24,167,20,0
2948,3,2,6213,14,1732,121,1
2949,1,4,26923,31,1912,152,0
2950,1,4,22657,63,1102,154,0
2951,4,4,9764,61,1230,123,1
2952,3,4,21371,84,931,27,0
2953,5,2,14442,85,1298,233,1
2954,4,3,3204,69,1983,0,0
2955,2,1,20825,88,1840,239,1
2956,3,2,29369,11,894,71,1
2957,2,2,21981,86,1169,163,1
2958,2,1,12826,55,1384,152,0
2959,4,4,3887,53,1219,195,0
2960,1,2,28367,78,1684,252,1
2961,2,3,31817,37,995,149,1
2962,2,3,29217,2,1291,167,1
2963,3,1,18328,7,1247,12,1
2964,2,3,15643,53,4,0,0
2965,2,4,31301,41,388,0,0
2966,1,3,4153,68,626,50,1
2967,3,3,3642,98,1532,61,0
2968,5,4,31033,53,305,3,0
2969,4,4,4617,43,1628,48,0
2970,5,3,389,43,1711,119,0
2971,3,4,21501,46,1518,15,0
2972,1,4,25512,74,1423,156,1
2973,3,4,5463,39,1045,41,1
2974,1,3,13966,18,87,0,0
2975,4,2,11379,72,1463,131,1
2976,2,2,13012,73,1626,308,0
2977,2,2,10851,96,1850,129,0
2978,4,1,18690,4,1542,30,1
2979,4,1,18050,17,1978,336,0
2980,5,3,22433,9,783,101,0
2981,3,3,27463,71,1580,158,0
2982,1,2,28763,39,585,87,1
2983,4,1,2602,29,1713,256,0
2984,3,4,8686,72,626,56,0
2985,1,1,1396,82,1551,124,0
2986,1,4,14386,0,126,10,1
2987,5,2,2329,56,233,34,1
2988,5,4,9984,45,710,14,1
2989,4,1,12391,84,153,19,0
2990,4,4,593,71,203,12,0
2991,1,3,12009,58,1473,103,1
2992,5,4,10348,96,1435,143,1
2993,4,2,3404,66,1282,217,1
2994,2,4,30433,50,904,27,0
2995,4,4,22723,4,697,69,0
2996,3,4,20461,97,1175,82,1
2997,2,4,13106,1,1616,161,1
2998,4,3,16533,14,1099,87,0
2999,3,3,13868,96,1388,235,1
3000,4,1,11921,91,1186,213,1
3001,3,3,8124,49,1147,68,0
3002,4,2,26750,25,324,6,0
3003,4,4,5026,6,416,29,1
3004,3,3,30713,25,1614,177,0
3005,1,3,11562,30,1741,0,1
3006,2,1,27749,53,1757,210,1
3007,4,4,7814,52,238,40,1
3008,3,4,14584,20,836,8,0
3009,5,2,3932,14,707,98,1
3010,5,2,8217,55,990,79,0
3011,3,2,18562,85,1037,82,1
3012,4,2,2886,65,1922,96,1
3013,2,4,24477,83,911,145,1
3014,3,3,31087,69,1974,157,0
3015,5,2,30412,97,337,64,1
3016,3,1,17922,59,908,90,1
3017,5,1,12376,82,643,25,0
3018,5,4,31541,1,1742,191,1
3019,1,4,22856,70,1581,284,1
3020,4,1,25690,8,1183,106,1
3021,2,4,26608,72,1186,0,0
3022,1,3,14542,9,946,0,1
3023,4,1,17348,86,1212,230,1
3024,5,1,28255,79,44,7,1
3025,4,4,12949,43,161,9,0
3026,5,3,8328,30,470,18,1
3027,2,2,30591,52,1926,327,1
3028,3,3,26052,56,1953,97,0
3029,3,4,27007,24,478,66,0
3030,1,2,678,82,585,64,0
3031,4,3,14684,10,1576,110,1
3032,3,3,3014,20,369,40,1
3033,2,2,26286,51,1091,196,0
3034,2,1,22565,14,1881,338,0
3035,1,2,11463,35,682,27,0
3036,2,2,8534,78,1543,277,0
3037,1,3,13210,78,252,22,0
3038,3,4,15067,93,1273,63,1
3039,3,1,27206,0,673,47,0
3040,3,2,1244,19,735,66,0
3041,2,2,113,76,929,176,1
3042,5,1,9730,89,732,51,1
3043,5,4,31547,95,1180,212,1
3044,1,2,2407,52,272,5,1
3045,5,1,226,87,1929,212,1
3046,1,4,23479,39,724,130,0
3047,2,4,25401,83,555,72,1
3048,3,4,4126,43,526,42,1
3049,1,3,1101,57,1402,266,1
3050,4,3,15535,10,1894,189,1
3051,2,1,17114,4,1016,162,1
3052,1,4,13506,88,1471,0,0
3053,5,1,30092,77,1381,110,0
3054,5,1,4322,45,756,120,0
3055,1,3,28295,83,692,13,0
3056,3,2,22930,27,1340,13,1
3057,4,1,21289,91,1757,140,1
3058,2,1,7887,92,148,1,1
3059,2,1,2084,90,1769,194,1
3060,4,1,7684,31,895,170,1
3061,5,1,1447,37,976,97,0
3062,3,2,7617,33,1430,171,1
3063,1,3,10784,63,1505,165,1
3064,2,4,257,9,929,46,1
3065,3,4,24892,77,1369,68,1
3066,4,4,23286,17,771,131,1
3067,4,2,1912,59,1339,120,1
3068,2,1,26939,9,1086,43,1
3069,4,2,6107,96,1362,136,1
3070,3,4,5391,80,1652,49,1
3071,5,4,889,58,1758,263,0
3072,4,1,6220,58,1085,206,0
3073,1,1,12955,76,89,7,1
3074,3,3,17436,93,813,16,1
3075,3,1,14741,89,1812,235,1
