item_category,item_condition,item_available_timer,distance,n_views,n_likes,item_available
3,2,80,3971,469,56,0
1,1,50,16074,446,71,0
4,4,25,17279,1638,0,0
1,1,43,25237,480,14,1
3,2,84,8190,411,73,0
1,2,79,1744,1127,191,0
3,3,58,22144,713,14,0
2,3,33,28038,250,45,1
2,1,91,11823,618,86,0
5,2,94,18422,1813,145,1
4,2,21,29019,1634,261,0
2,4,74,1893,1540,277,1
2,2,64,21208,1223,110,1
4,3,69,2513,785,39,0
3,3,64,31541,1380,248,0
4,2,1,25031,542,43,1
5,3,54,11503,1438,115,1
5,3,3,2073,188,7,1
1,4,65,23450,1327,132,1
1,4,69,3179,1105,99,0
5,4,52,2675,752,30,1
2,3,14,137,1103,143,0
2,4,29,14420,883,123,1
5,3,64,5942,1037,155,0
5,2,73,13702,977,136,0
1,1,80,20844,659,39,0
5,2,54,26908,296,14,0
2,1,86,15452,1104,143,0
4,4,10,384,349,0,0
1,3,58,28717,469,37,1
2,2,43,26574,1630,195,0
5,4,41,7590,1662,33,1
5,3,45,8175,1122,190,0
3,1,31,7612,1418,226,0
4,2,66,21066,1816,18,1
3,3,17,14568,1709,0,1
4,4,36,4899,1349,202,1
5,1,91,26667,1458,174,1
1,4,14,29435,66,8,1
2,2,39,12109,1482,103,0
4,1,15,18220,1671,150,0
5,3,88,30333,654,26,1
4,2,20,9881,1323,13,0
3,2,33,30590,617,74,1
3,3,89,7508,1607,0,0
2,4,10,15110,1890,321,1
2,4,71,15655,1654,33,0
5,4,54,8410,1025,51,0
2,2,34,16689,682,115,1
2,3,91,30181,964,154,0
5,2,5,26630,1158,104,1
2,2,40,13344,867,0,1
4,3,75,11876,131,24,1
4,3,11,26947,1551,46,1
1,3,59,6189,1526,167,1
5,1,11,26738,891,89,0
5,4,56,3560,453,18,1
4,3,29,4570,1066,202,1
1,4,18,2256,949,170,1
1,1,16,12528,161,8,1
4,3,86,6621,1753,192,0
3,4,92,6056,78,13,0
1,3,80,7720,238,33,0
1,2,17,4248,330,3,1
2,2,65,2645,1862,167,0
2,1,66,18723,386,54,1
1,1,97,4064,497,0,1
1,4,55,18088,652,26,1
3,2,27,27134,1290,154,1
4,1,23,29467,611,12,1
3,2,23,22463,1645,49,0
3,1,41,31698,1622,145,1
5,1,1,10680,464,13,0
5,2,33,6934,578,17,0
2,2,80,6336,1676,167,0
5,2,34,26106,1320,0,0
2,1,3,6490,1191,214,1
3,1,12,30532,1794,71,1
5,3,49,25731,1443,230,0
4,3,74,19556,12,1,1
4,3,43,13707,1214,48,1
4,1,68,24589,296,38,1
3,1,63,30023,931,158,0
5,2,14,30265,725,21,1
3,4,95,2610,1262,151,1
2,4,12,16398,117,4,0
3,2,98,12124,1048,125,0
3,3,1,9291,1881,282,0
1,1,70,29789,1241,62,1
1,2,93,10894,914,73,0
4,3,9,11793,658,111,1
2,2,74,26576,806,88,0
1,2,26,26747,1882,112,1
1,3,48,21860,712,128,0
5,3,30,25796,1467,161,0
3,2,70,16976,662,13,0
3,3,25,18257,421,54,1
2,2,18,4405,845,59,0
5,4,22,10624,196,25,0
3,3,42,8413,499,4,1
4,2,67,8723,651,84,1
4,3,23,28116,512,66,1
2,2,26,15253,1326,132,0
3,3,48,21509,1988,39,1
1,4,57,196,1272,101,1
3,4,42,17260,671,120,0
4,3,70,9572,1439,187,0
1,2,89,10022,1415,0,1
1,2,28,5108,1409,84,0
4,1,46,27724,1472,161,0
2,1,40,15183,1,0,1
2,3,1,20929,675,121,1
3,4,54,2387,947,56,0
5,1,46,17418,1679,201,0
4,4,80,4474,90,0,1
2,1,94,22884,1391,69,1
1,2,82,4177,1653,165,1
2,3,27,22468,1214,182,0
4,4,12,19196,259,12,0
3,2,42,8083,1312,223,1
3,2,21,14517,334,36,1
2,3,17,31135,1295,51,0
3,3,2,26689,1241,24,1
5,1,90,27718,1682,218,0
5,3,43,11246,1147,137,1
2,4,38,13817,1789,89,1
4,1,69,15110,71,5,1
5,3,53,29904,266,2,1
5,3,4,19388,1551,0,0
2,4,99,25563,305,12,1
1,1,3,26592,669,33,0
5,2,21,5505,601,108,0
4,1,80,26474,1092,109,1
2,3,79,28781,774,77,1
1,2,76,20100,707,0,1
5,1,55,18634,1567,78,0
4,2,47,549,322,48,0
3,2,94,19753,256,10,0
4,3,82,23982,746,52,1
1,1,72,5084,930,167,1
4,1,20,24960,1650,148,0
1,2,7,17431,1914,153,1
3,1,20,12820,1943,349,0
3,3,22,4341,1558,218,1
3,4,72,25988,1659,16,1
5,1,25,18792,1559,155,0
1,1,99,9469,1445,158,0
5,2,78,9900,1096,32,0
1,3,30,29605,285,48,1
5,3,51,26358,188,0,0
2,4,96,12523,510,10,0
5,4,86,3555,1839,0,0
5,1,0,11367,256,15,1
1,2,72,3749,1909,362,1
4,4,48,15574,1030,195,1
3,4,68,16422,968,106,0
1,2,50,20051,765,84,1
4,2,91,2784,1545,154,0
3,3,84,2512,987,69,1
3,2,78,13791,1946,77,1
5,1,41,26300,1444,72,0
3,3,93,532,541,0,0
4,4,43,30294,285,25,1
4,3,90,10069,695,111,0
5,4,92,30999,522,78,0
5,1,20,15253,1230,86,1
1,4,91,5509,1898,151,1
5,3,64,13093,1816,326,1
3,1,21,5779,1277,178,1
2,1,61,18674,1456,0,1
2,1,81,27368,1410,211,1
1,4,59,1820,236,33,1
2,2,36,31548,132,21,1
3,1,73,10948,403,64,0
1,3,31,30525,1038,103,0
3,1,97,22947,861,111,1
5,4,32,7283,187,7,0
3,4,76,6318,266,39,0
1,1,63,3151,1162,209,1
4,3,79,9265,503,90,1
3,2,33,23958,286,40,0
2,2,3,661,1698,169,0
1,2,36,2897,100,4,0
2,4,98,9521,1513,181,1
2,3,60,7020,1068,192,0
3,1,45,5336,1732,51,1
4,2,73,10141,327,55,0
1,1,91,12171,1715,325,1
5,3,96,24182,432,60,0
5,3,54,15752,1433,100,0
5,1,19,21839,804,144,0
3,4,72,24962,1916,134,1
1,1,2,20904,1559,77,0
4,4,34,21327,1595,175,0
1,2,43,15728,1375,96,1
3,2,92,31637,1886,56,0
1,1,56,14867,1798,341,1
5,3,21,11448,215,23,1
2,4,7,10036,1114,122,1
4,4,34,19487,1453,159,1
4,4,86,14851,1223,48,1
5,2,70,3173,145,14,1
1,3,12,14767,664,13,0
5,3,12,2190,1936,96,0
5,1,90,2047,896,26,1
4,1,66,17373,388,73,1
2,2,95,8266,998,9,1
5,1,29,22893,833,58,1
1,3,82,16879,1177,105,0
3,2,62,3857,778,147,0
5,4,93,18558,332,0,1
2,1,31,9831,377,30,0
5,1,1,22548,1046,135,0
5,4,94,25482,554,83,0
2,4,58,21738,1086,86,0
1,4,66,16017,1529,91,0
4,2,19,18856,492,34,1
4,3,27,13201,320,16,1
4,1,0,28951,506,0,1
2,3,97,19096,195,11,1
5,2,92,22789,1998,239,1
5,2,10,236,1813,235,1
5,1,68,23722,1187,166,1
2,2,9,22607,739,81,0
4,1,36,711,374,52,1
2,4,41,24945,1691,169,0
2,1,96,30882,1526,198,1
2,3,8,24861,492,4,0
1,2,23,4067,1077,161,0
5,3,24,13409,21,0,1
4,3,86,29610,1318,210,0
3,1,19,2302,1665,199,1
3,1,52,15976,1924,346,0
2,2,50,3110,513,41,1
3,2,10,1159,1383,27,1
3,1,25,3440,1159,0,0
2,4,43,7676,998,189,0
2,2,96,29846,102,8,1
2,2,84,30045,103,16,0
5,3,52,7768,197,3,0
5,2,77,31316,41,1,1
2,1,7,4061,173,10,1
5,1,40,12239,1159,139,1
4,4,96,28340,473,75,1
1,2,48,26258,1214,48,0
1,3,13,1667,1950,195,1
1,1,38,16748,936,102,0
1,4,36,25298,226,29,1
3,4,6,14454,1518,60,1
2,2,50,17687,332,3,1
4,1,58,22179,211,25,0
5,3,10,13395,1549,185,0
4,1,80,21115,782,70,1
4,2,66,16001,8,0,0
2,1,14,3047,1460,102,1
2,4,95,18504,1153,34,0
5,4,92,18480,1323,145,0
1,2,91,16088,1133,0,1
2,1,31,29368,670,53,0
1,4,95,3495,1425,14,1
4,3,67,20909,837,33,1
2,1,14,17528,1595,63,1
2,1,13,12189,40,5,1
2,3,27,7763,407,77,1
2,2,17,31660,1397,265,0
2,2,60,24156,1514,45,0
5,3,8,27369,187,0,0
1,2,8,29077,1632,146,1
3,3,28,17440,594,95,1
2,4,63,3528,899,80,0
2,2,24,19476,1554,186,0
1,3,74,10388,221,37,0
4,2,58,29406,743,81,0
4,2,70,4720,1614,242,1
5,4,79,15886,892,0,0
3,1,16,7689,450,45,0
2,4,76,22490,1757,228,1
4,2,16,21079,65,1,0
3,2,3,3810,902,90,0
5,1,98,20863,455,0,1
2,2,91,29101,761,45,1
1,4,37,6251,1431,257,1
1,1,81,8903,1661,99,1
2,3,42,386,590,112,1
4,1,29,974,821,32,0
5,4,52,20458,1337,187,1
4,2,88,30858,289,11,0
1,2,72,14640,1969,0,0
1,1,6,12959,1608,257,1
1,1,47,24127,1153,92,0
3,1,11,3972,1787,303,1
5,4,95,26949,216,15,0
5,2,15,22882,230,29,1
2,1,18,16592,1037,20,0
1,4,21,8118,229,11,0
5,4,98,24832,674,87,1
3,4,40,8937,1973,98,0
1,2,74,31748,1074,161,0
2,3,15,30187,1974,78,0
4,4,2,9447,1961,274,1
2,2,93,24189,872,43,1
5,4,18,26051,1481,266,1
3,4,51,26329,26,3,1
5,4,90,14649,684,129,1
2,3,61,1724,326,45,0
5,3,90,11806,1777,88,1
1,2,2,24405,1063,95,1
3,2,31,1475,1891,75,0
2,2,61,13147,877,26,0
2,2,63,18186,76,3,1
4,3,17,28772,1762,193,1
4,2,38,259,40,6,0
1,3,62,210,1502,195,1
2,3,70,5536,1556,108,0
5,1,88,25804,807,8,1
2,1,53,15916,1421,0,0
5,1,11,22148,1547,108,1
1,4,20,9177,99,3,1
2,1,52,20325,1020,0,0
3,4,41,22388,72,12,0
4,4,55,27610,331,59,0
4,3,55,2698,565,45,0
2,2,39,9127,1091,163,1
1,4,67,6539,176,26,0
1,3,4,2548,84,8,0
1,1,14,31895,594,89,0
5,2,23,4739,1359,122,1
1,3,49,1297,1599,15,0
4,3,52,19009,1142,205,1
2,3,16,25131,1530,76,1
2,2,40,25300,714,85,0
4,1,54,20933,1005,190,0
2,3,2,346,1764,0,1
3,4,40,10841,1553,77,0
5,4,24,28103,1653,0,1
3,1,74,18560,544,38,0
1,4,39,6373,1205,192,0
2,2,77,25619,239,7,0
2,3,61,20696,329,23,1
2,1,10,18963,1569,172,0
4,1,35,18716,414,20,0
4,1,15,24807,1587,285,0
4,1,20,10006,1081,86,1
1,3,25,9374,374,0,1
1,4,73,5295,542,21,1
5,4,35,6605,1234,49,1
1,2,36,5812,1007,10,0
4,3,13,11033,1864,316,1
4,2,15,15505,56,3,0
2,2,3,2244,922,92,1
2,1,38,22249,781,23,1
1,2,21,9927,239,0,1
3,4,47,13558,324,19,1
2,2,25,14725,146,23,1
5,4,77,25264,1045,114,0
1,1,79,10692,1613,274,1
5,3,47,370,310,34,1
1,4,12,23277,1140,79,1
4,1,24,4227,128,23,1
3,4,42,17521,758,45,0
4,1,75,1491,1034,186,0
1,3,6,29398,1971,157,0
4,1,51,8909,425,12,0
1,4,22,17363,1126,202,1
2,1,22,10556,461,9,0
4,1,35,30054,1506,286,1
3,3,56,17202,1098,54,0
3,3,89,9348,1016,152,1
2,4,82,22387,924,73,0
2,4,29,2899,508,35,0
2,3,21,3987,795,23,0
2,1,28,4681,1077,140,1
1,2,80,3961,631,31,1
1,4,96,21342,345,41,1
5,1,12,9669,1223,85,1
4,3,67,23502,652,58,0
5,1,77,5137,1583,158,0
2,3,29,21200,1694,16,0
2,1,12,9020,1311,196,1
2,3,91,12642,1046,0,0
3,1,7,23673,749,52,0
1,1,44,28342,1302,52,0
5,2,6,24426,303,18,0
4,2,8,8929,1471,0,1
2,1,5,9703,241,12,0
3,1,0,1048,1863,335,1
2,3,8,1394,543,86,1
1,2,29,13461,949,66,0
5,3,27,30447,1081,118,0
5,4,35,15487,189,35,0
4,1,24,20677,645,77,1
1,1,69,19708,107,1,0
5,3,13,1883,1878,281,0
2,1,65,29833,1280,38,0
2,2,66,12383,1585,301,0
5,3,96,769,1313,131,0
5,2,55,28745,1290,154,1
5,2,42,15549,1334,80,1
3,2,70,7264,51,2,1
4,3,28,27018,293,38,1
5,2,11,7818,640,115,0
5,3,52,3618,397,3,0
1,2,40,11234,1352,189,1
5,1,39,23950,1785,89,1
2,3,45,16991,1189,59,0
4,2,2,701,1129,101,1
1,4,18,27744,1004,130,1
2,3,92,20901,33,1,1
5,2,18,10879,961,124,0
3,2,79,9748,1024,0,0
2,2,26,16412,1392,264,0
1,1,35,19909,580,52,0
3,4,98,2774,869,165,1
4,1,75,31215,872,104,1
5,2,82,2980,1472,264,0
3,2,3,2716,568,17,0
2,2,96,20954,273,10,1
1,2,75,27695,1812,308,0
1,1,19,31934,346,55,0
3,2,3,28067,1141,79,1
1,3,75,13999,836,91,1
2,3,70,12958,60,7,0
4,3,19,25786,1208,108,1
3,4,9,27271,641,19,0
3,4,93,23649,1213,72,1
4,2,29,10466,1162,11,0
4,1,53,22857,1903,57,0
5,4,32,14693,1301,65,1
4,1,49,28486,1638,212,0
3,4,9,17195,872,156,1
2,3,86,15312,495,29,0
5,4,28,1004,42,1,0
1,2,31,3604,1813,145,0
3,1,36,22607,1657,165,0
2,1,64,516,679,33,0
2,4,55,17966,1443,187,0
3,4,93,20189,1339,13,1
5,2,90,31126,1675,83,0
1,3,27,16174,1638,114,1
1,4,66,9535,94,9,0
1,3,58,27633,1171,11,0
2,1,7,3943,408,28,1
2,4,45,7615,612,97,0
4,3,9,23468,1958,215,1
4,4,81,8485,219,41,0
1,2,2,19642,1522,273,1
1,1,81,15898,1610,273,1
5,3,0,4620,1881,188,1
1,3,7,28908,1776,106,0
3,3,79,29194,127,17,1
5,1,43,29287,1764,123,0
3,4,21,3399,586,52,1
1,4,29,4101,282,25,1
2,2,49,18443,1307,13,1
5,2,71,17866,482,86,0
3,4,57,16071,809,72,0
2,4,46,7563,643,115,0
3,3,66,26742,268,32,0
1,3,11,10884,635,114,0
4,3,42,23700,1726,172,0
3,3,18,23494,1196,47,1
4,3,97,19901,1506,105,0
4,1,53,22839,404,68,0
5,1,74,1860,1034,134,0
2,3,75,2244,770,7,0
2,4,74,17418,136,6,1
4,1,6,14226,774,147,1
5,3,6,12265,1537,215,0
5,4,60,21529,1544,46,0
2,4,18,24899,1934,290,0
3,2,73,16852,264,21,1
2,4,64,27314,1103,110,1
1,2,11,28786,486,92,0
4,2,96,725,928,9,0
5,1,7,28889,1981,297,1
2,1,87,6811,318,50,0
2,1,78,2782,1267,114,1
3,2,42,19209,626,87,0
5,1,97,4628,687,0,1
4,4,9,29609,1570,0,0
2,3,17,953,1397,251,1
4,2,48,18837,1163,58,1
5,2,40,5714,879,52,1
5,1,66,3834,1946,233,1
1,4,75,7079,60,3,0
1,2,96,22907,1042,125,0
4,3,50,23888,1240,223,0
5,1,32,10625,1275,114,0
3,3,81,13838,1919,249,0
4,3,59,28110,1352,108,0
5,2,15,8729,1304,13,0
2,4,50,24940,1353,189,0
5,2,68,19400,1246,137,1
2,2,75,5363,1108,110,1
2,4,23,9289,684,61,1
4,1,16,27755,1388,263,1
2,4,17,7075,13,1,0
5,1,54,18607,709,35,1
4,1,15,19091,708,63,1
1,4,78,5168,1180,153,1
4,3,96,27494,1304,65,1
2,1,20,2989,575,103,1
4,2,71,28061,960,163,0
3,1,22,11716,1783,303,1
4,3,75,10100,61,7,1
1,2,25,10640,956,152,1
2,4,91,27219,1460,73,1
5,3,74,11431,220,35,1
4,2,81,18648,253,17,1
4,1,67,22969,1251,12,0
3,3,79,18781,874,139,0
4,1,1,14581,745,0,0
4,3,27,19342,1459,29,1
4,4,72,23143,731,21,1
5,1,11,24872,199,29,0
3,4,88,6688,368,25,1
5,2,62,10269,1472,58,1
2,4,86,25018,555,66,1
3,4,7,10477,761,83,1
4,4,73,9771,1644,147,0
2,2,35,13683,1493,14,1
1,4,94,17857,600,108,0
3,3,91,18202,1239,12,1
2,2,46,4093,1241,24,0
3,4,48,21769,1974,98,1
2,2,70,20141,882,141,0
2,1,86,18424,77,13,1
5,1,79,28099,144,11,0
3,2,1,17973,1735,17,0
3,1,82,2566,1768,0,0
5,4,63,21055,1119,22,1
5,1,41,39,1660,232,0
1,4,32,8383,1828,182,1
2,3,63,28432,1305,208,1
5,1,3,18459,145,27,1
1,2,20,13845,955,124,1
3,2,29,21529,681,54,0
3,3,81,22310,1545,30,1
5,4,90,21742,1714,308,1
1,2,66,21843,1115,133,1
1,3,14,24067,1079,10,0
1,4,76,1036,477,42,0
1,3,47,15335,438,78,0
3,1,97,4032,67,10,1
1,3,26,3469,1793,233,0
5,3,69,25334,5,0,1
3,1,4,23619,90,13,0
4,1,40,19978,362,25,0
3,1,83,735,263,47,1
1,2,28,23813,1225,220,0
2,1,68,22358,1010,111,0
1,4,75,27781,1406,84,0
1,1,40,14272,1521,60,0
5,1,18,13195,1177,0,1
4,4,46,15616,1998,0,0
1,3,87,1396,131,7,0
2,4,92,24703,1331,53,0
2,4,91,29860,1355,27,1
2,4,56,15231,633,94,0
5,4,3,317,1549,30,0
5,3,80,7062,1102,143,0
5,4,51,21900,1330,53,1
2,4,26,5527,349,0,0
1,4,70,24570,420,8,0
3,4,6,12921,1676,251,1
1,4,58,12034,1959,176,1
2,2,18,1779,178,16,0
3,3,72,24742,1552,93,1
2,1,52,29168,1180,106,0
1,1,50,24237,603,18,0
2,2,5,5400,1787,268,1
5,4,39,1746,964,0,0
4,4,44,21550,1580,189,1
1,1,27,3967,1859,92,1
1,2,35,23939,1808,216,1
4,2,18,7595,1869,280,0
1,3,67,21680,1692,84,0
1,4,42,501,1948,155,1
1,2,33,4941,1512,166,1
4,4,98,30096,836,133,1
4,3,61,28036,58,6,1
2,1,48,28116,181,10,1
5,3,40,17622,413,66,0
2,2,9,23721,1635,310,0
3,4,32,9286,770,130,1
5,3,71,10878,435,47,0
4,4,28,19806,425,12,0
5,1,63,31876,1814,272,1
5,1,34,9967,213,6,0
4,1,18,3305,1496,164,0
1,1,5,4471,1543,200,0
1,2,38,11268,193,11,0
3,3,98,23867,874,8,0
4,1,13,29827,1288,244,1
1,2,51,9055,547,27,0
4,4,64,19756,1267,215,0
1,1,63,4279,370,22,1
2,3,1,3490,712,35,0
4,2,31,3724,108,19,1
1,3,49,935,216,25,1
1,3,47,18708,1687,320,0
5,1,50,14642,1059,127,0
2,1,37,30947,54,6,1
5,1,83,25854,931,102,1
1,2,80,25577,753,30,0
4,3,5,5645,1036,41,0
2,3,76,30998,774,123,0
2,3,6,22249,689,117,0
4,2,35,19721,1721,17,1
4,4,61,13222,467,37,1
5,2,7,11480,1462,277,0
2,3,18,12065,747,126,0
4,4,76,25133,1726,34,0
2,2,75,20890,980,9,0
3,3,87,4021,82,7,1
5,3,99,12694,1985,317,1
5,4,15,22034,1214,84,1
5,2,12,24425,1310,65,1
5,1,15,7043,323,45,0
4,1,65,26306,483,48,0
5,3,30,20074,665,126,0
1,4,33,21101,1636,130,0
5,1,64,25623,757,105,1
5,4,46,2303,1714,205,1
4,1,93,17071,1406,70,0
2,4,91,4859,1328,185,1
4,4,52,8690,650,110,0
1,2,5,17221,1281,102,0
4,1,15,17334,1550,0,1
2,4,4,18321,592,100,0
3,4,53,6547,1809,90,1
4,2,82,16533,783,101,1
3,2,45,25544,387,73,1
5,3,86,17256,364,18,0
5,2,49,9237,1475,280,1
3,3,53,2710,1148,103,0
1,4,42,17696,1250,137,1
4,1,72,27528,591,11,1
4,3,45,29911,1014,60,0
1,2,63,23098,657,98,1
4,4,91,20365,196,0,0
5,4,63,27729,142,8,0
2,1,6,19622,490,34,0
2,1,90,24041,1324,0,1
4,4,41,26864,1946,19,0
5,1,48,14430,941,9,1
1,3,71,16088,1263,239,0
5,4,65,25369,1664,83,1
3,3,65,20461,1245,224,0
5,4,41,14195,842,117,1
4,4,39,11572,784,54,1
4,1,25,4772,452,31,0
5,2,84,9496,1719,34,0
1,3,70,26231,1155,23,1
1,1,6,27734,641,44,0
1,2,80,2919,21,1,0
3,4,55,27375,977,97,1
1,1,27,9278,1596,143,1
3,2,96,10778,765,38,0
4,3,88,7033,1855,166,0
5,1,24,29295,596,17,0
2,4,71,24152,1648,230,1
3,1,86,26897,1050,84,0
2,2,89,20987,1382,207,1
3,1,50,22512,1798,35,0
4,4,86,658,1649,313,1
2,4,93,10935,931,37,1
4,1,11,11128,267,8,1
5,4,42,9410,125,12,1
3,2,92,22522,1745,104,0
5,4,22,10624,1501,105,1
2,2,3,7027,374,44,1
3,3,54,20832,406,40,1
5,2,90,4140,869,156,1
4,2,2,12858,494,64,1
5,3,13,20209,726,36,0
2,4,82,21088,288,5,0
2,4,16,10758,504,85,0
5,3,24,24647,1228,36,1
1,4,42,494,506,55,0
1,3,69,26751,964,38,0
4,4,32,20893,1272,241,1
4,2,48,15366,989,108,0
4,3,12,12287,1392,27,1
3,3,0,8698,160,17,1
2,2,75,11080,1170,198,1
5,3,56,16944,501,20,0
2,1,82,13067,1761,281,1
5,1,11,17239,1473,0,1
5,4,61,30246,365,62,1
2,1,91,24957,1386,110,0
5,4,57,15682,86,12,0
5,2,77,2040,681,13,0
2,4,88,19362,1133,79,0
4,3,63,8176,1087,141,1
1,3,48,2722,1860,18,1
5,1,48,19915,1106,66,0
4,2,52,30175,859,111,1
2,3,51,29801,1184,47,1
3,2,34,13448,78,13,0
4,1,32,15520,1190,130,0
5,4,59,9218,824,131,1
2,1,33,29755,1003,120,0
3,4,27,8201,1621,259,0
4,2,27,9850,984,68,1
4,2,67,24639,237,14,1
3,1,2,30857,844,75,0
2,4,75,6575,707,84,0
3,4,62,23432,101,11,0
2,4,57,26708,1350,229,0
2,3,74,1534,1521,167,1
4,1,17,1269,958,38,0
1,1,11,4164,17,2,1
2,1,61,16147,389,0,0
5,4,76,9101,1682,0,0
2,4,38,15304,1583,0,1
1,2,44,1991,538,37,0
3,3,22,27490,1282,128,1
4,4,15,31177,496,0,1
3,4,94,1517,687,82,0
2,3,28,19077,1982,138,0
5,1,21,12957,1458,87,1
3,4,53,29093,30,0,1
3,1,91,2296,486,82,1
4,1,28,4620,1920,76,1
5,2,79,21869,1061,127,0
4,3,48,2457,370,33,0
5,3,91,20069,1033,196,0
4,2,59,28924,251,20,0
1,3,7,5224,965,77,1
3,4,25,5538,596,65,0
3,1,13,7835,1951,175,1
4,3,46,28578,1726,224,1
1,4,54,13200,679,115,0
3,3,55,20803,1177,188,0
1,4,3,9093,868,0,1
5,3,83,9326,1312,104,1
4,3,21,10284,1884,75,1
1,4,20,12334,1828,237,0
5,1,38,15293,1805,0,1
5,2,3,154,283,14,0
3,2,5,6429,523,5,1
3,4,12,9987,1061,190,1
5,2,37,27233,1998,79,1
2,2,66,21621,95,12,1
3,4,0,30477,1680,184,1
4,4,63,7762,1343,0,1
2,3,66,7899,367,62,1
3,1,76,20936,132,10,1
2,2,29,9418,417,45,1
5,4,80,23746,647,103,0
5,3,29,23497,245,2,1
4,1,15,21037,1237,49,1
1,1,85,3000,1208,132,1
5,4,28,22324,1013,40,1
2,4,7,18710,149,5,0
1,4,93,1832,395,31,1
4,2,33,30639,765,122,1
4,1,53,13513,1611,48,0
3,4,80,29852,1347,255,1
1,3,94,20815,209,25,0
2,4,92,20972,348,45,1
1,2,75,1532,1429,142,1
4,4,71,4237,1501,135,1
1,4,32,23800,1878,131,0
1,2,63,10816,937,93,1
4,2,64,3361,1343,67,0
5,4,15,27177,734,117,1
1,4,43,21782,803,56,1
2,3,33,11730,1568,62,0
5,1,76,6849,238,35,0
5,1,44,8792,1972,315,0
4,3,79,6498,157,4,1
5,1,82,5006,961,172,0
1,4,45,7541,1857,315,0
4,2,75,11529,1496,209,1
3,2,74,11281,461,55,0
4,4,79,26565,1323,198,0
1,3,47,7975,1213,24,1
3,4,22,25532,136,23,1
3,3,84,12474,137,12,1
2,4,98,719,510,10,1
5,1,49,13415,1476,44,0
4,2,39,11375,1056,10,1
2,2,92,3589,1392,208,0
4,4,88,18890,314,40,1
3,3,18,28561,1264,189,1
2,3,37,3611,833,158,1
4,1,22,21225,29,1,1
3,4,42,25961,1374,219,0
3,4,48,5686,1712,222,1
3,2,41,12104,92,12,1
1,2,55,12799,1320,198,0
3,2,91,14049,1550,294,1
1,3,4,13451,1305,39,0
3,1,86,28615,287,0,1
3,2,53,19554,1979,79,0
5,4,83,16837,95,18,1
3,3,84,5818,1062,138,0
1,1,23,31309,15,0,0
2,4,86,31619,1751,0,1
5,1,42,15257,312,0,0
1,3,74,12854,1044,177,1
3,2,87,10100,452,18,0
2,3,90,13555,496,29,1
1,4,19,5705,1769,88,0
3,4,79,11687,1931,347,1
1,1,39,27119,1120,22,0
2,3,73,3088,1543,200,1
3,2,51,19280,1626,227,0
2,2,17,13174,864,129,0
2,4,0,20182,553,77,0
5,3,88,2124,826,16,0
2,2,79,20912,851,68,0
1,1,87,14412,799,15,1
3,1,90,10996,1898,37,0
1,1,51,17757,1048,188,1
1,3,47,19091,579,104,0
5,4,18,14761,923,9,0
5,4,58,1737,917,155,1
2,2,98,16955,301,33,1
3,2,22,8185,344,13,0
4,3,57,20164,84,5,1
4,4,76,1922,791,94,1
1,3,56,3342,43,3,0
5,2,47,21956,1959,156,0
5,3,48,16028,1191,214,1
4,4,23,1943,454,45,1
4,1,82,11178,1698,322,1
4,3,61,11477,1255,87,1
3,3,66,20032,1294,12,1
4,2,65,16201,454,77,1
1,2,90,15237,1416,28,1
5,2,58,27843,401,64,1
5,4,86,540,813,56,0
5,4,26,11549,290,20,1
1,4,86,25228,1984,317,1
3,1,54,19251,900,27,0
5,1,54,16021,1811,72,1
3,1,81,16282,1376,82,0
4,1,46,21439,52,8,0
5,4,16,13925,162,17,0
2,4,79,18767,665,119,0
5,2,79,15381,1321,198,0
4,3,95,9962,1738,225,0
3,1,64,6044,1507,45,1
5,1,56,19185,1966,196,1
3,2,20,8782,632,6,1
4,1,28,21435,24,1,0
2,1,45,17800,840,50,1
2,3,43,1308,946,170,0
5,2,99,2918,1573,251,0
4,4,67,1313,685,123,0
2,1,33,3841,286,40,1
3,4,33,16434,697,0,1
3,4,44,15408,346,41,0
3,2,30,28990,542,54,0
1,3,2,22590,353,38,0
3,3,36,31867,1508,30,1
3,1,80,24992,1555,46,1
5,2,26,27780,1775,71,1
5,1,53,19017,78,3,0
5,2,19,414,1768,335,0
1,4,91,9463,1489,29,0
4,1,24,1015,528,79,1
3,1,1,13884,712,7,0
2,3,34,6391,4,0,0
4,4,68,13750,1865,298,0
5,1,20,23397,1491,164,1
4,1,65,830,1994,39,1
3,2,94,26274,1628,81,0
2,2,38,27683,1818,145,1
4,3,52,17037,1133,56,0
1,2,68,1844,1026,20,0
4,4,49,1318,114,21,0
2,2,22,4166,966,28,0
2,4,23,1130,1342,26,0
1,1,36,2684,530,58,1
3,1,33,7552,1116,200,1
4,1,54,27449,354,17,0
5,1,89,14282,1413,70,1
3,3,51,3518,1930,19,0
5,3,81,19636,685,0,1
3,3,15,12474,156,0,0
4,3,47,524,578,75,1
2,2,31,18732,1224,232,0
5,3,80,22412,904,36,0
4,2,54,9762,1094,185,1
3,2,98,31331,1496,224,0
2,3,72,21199,630,25,0
1,2,95,2772,805,8,0
5,1,63,5665,248,47,1
2,2,37,7154,1421,255,0
5,4,15,2924,1449,101,0
2,1,12,10399,575,28,1
1,1,5,25863,260,10,1
1,1,80,13494,252,20,0
2,4,42,14921,163,0,1
2,2,56,18915,1148,160,0
2,2,99,27581,831,24,1
5,4,96,29036,430,8,1
4,3,62,4867,45,5,1
1,2,34,9411,171,13,1
