item_category,item_condition,item_available_timer,distance,n_views,n_likes,item_available
3,4,3,17457,513,30,0
4,1,73,3056,1387,41,1
5,4,74,27755,904,27,0
4,4,37,4296,1807,54,1
1,4,78,10732,1836,348,1
3,3,2,25867,1286,90,0
5,2,26,16768,1991,179,0
3,2,11,17102,613,61,0
5,3,5,9184,610,6,0
3,2,9,7644,660,118,0
2,1,21,8364,267,10,0
2,2,15,14177,488,58,0
3,2,16,28219,759,60,1
4,2,26,30136,743,141,1
1,2,47,27174,251,17,1
4,2,51,31889,1329,186,1
2,3,38,1109,1887,94,1
4,3,25,11173,1068,53,0
3,2,9,8209,297,29,0
4,4,33,16392,1735,329,0
4,4,27,15807,1405,238,1
5,1,24,29080,1318,224,0
1,1,9,21869,1231,36,0
2,1,63,10110,58,1,1
3,3,86,28724,1262,189,1
4,3,44,28473,926,83,0
2,4,72,29201,1222,171,0
5,4,93,8065,722,108,1
4,1,39,2254,1087,206,0
3,3,16,30848,1711,307,1
5,1,39,5410,944,151,0
1,1,28,30755,163,24,1
4,2,31,5493,1403,182,0
3,4,34,29290,1589,47,1
3,2,93,14971,61,10,1
5,2,84,8849,765,61,1
5,3,64,1968,169,32,1
3,2,23,1620,853,85,1
4,1,47,14137,1526,244,1
2,3,80,15126,968,48,0
5,4,38,28311,1340,80,1
2,2,73,26912,1991,338,1
4,4,56,31166,1763,176,0
1,3,71,19267,475,52,1
3,4,26,11660,349,31,0
3,4,78,28816,614,104,0
4,1,60,3646,1866,205,1
3,4,63,5034,1609,64,0
5,3,94,13230,1796,287,0
1,4,30,20586,825,107,0
4,3,12,4677,1827,182,0
5,2,44,18300,1874,0,1
2,2,72,29543,686,89,0
3,4,26,22929,1430,228,0
2,3,87,15850,1737,0,0
3,3,81,19067,1003,70,0
1,2,22,19733,1370,219,0
1,3,60,21379,439,43,0
2,1,19,2106,45,1,0
3,4,30,3633,1882,37,1
5,3,9,22053,258,49,0
1,4,62,27862,1969,59,0
2,1,25,26768,1701,272,0
3,3,72,4107,1350,216,0
4,1,24,14815,1483,281,0
4,1,75,3673,376,63,1
1,1,11,351,278,44,1
3,3,28,18137,1783,213,0
3,1,51,1082,739,51,1
1,3,4,10074,1829,329,1
2,2,84,11275,1452,188,0
2,1,30,18700,1420,213,0
1,1,54,28091,1880,169,0
1,4,50,24405,1404,238,0
5,3,95,16385,1667,83,0
1,2,17,18893,779,116,1
5,1,2,30922,546,10,1
3,2,56,27120,1823,145,1
5,4,66,27487,1064,31,1
3,2,89,21089,1222,73,1
4,2,7,88,1392,208,0
4,2,3,27803,1796,89,1
4,4,51,31832,1339,254,1
5,2,43,17341,456,18,1
5,1,56,13239,1882,75,0
2,3,20,1775,1631,277,0
5,2,81,2265,1791,268,1
1,2,33,9604,1395,27,1
4,2,90,4992,866,95,1
4,1,74,16136,1231,172,0
3,1,18,30318,1989,358,0
3,4,71,5099,298,32,0
2,3,36,27734,530,15,1
1,3,0,8941,892,71,1
2,4,0,5892,778,15,1
3,1,89,7366,196,35,1
3,2,47,19187,105,10,0
2,1,82,31477,843,25,1
3,4,58,20078,1889,207,0
3,3,78,27890,844,25,1
5,1,35,5314,1443,202,1
5,1,74,23162,1507,210,0
1,2,32,15894,1530,0,1
4,2,19,27097,1412,141,1
1,1,28,20974,1724,241,1
2,1,77,16544,1376,41,0
1,4,51,14836,880,96,0
1,3,79,18752,967,106,0
3,1,75,18712,252,17,1
3,3,23,19595,1522,106,1
2,4,86,30377,767,115,0
4,4,3,24121,915,128,1
3,1,66,256,615,79,0
3,2,89,1995,670,93,1
1,2,5,5428,1046,52,1
1,1,29,3099,1278,25,1
4,3,3,2091,918,27,1
3,4,76,3391,1718,206,1
5,3,55,18283,540,102,0
2,2,23,12979,138,9,1
4,3,87,7959,379,60,0
1,4,24,30417,70,7,1
2,4,12,2009,1152,92,1
1,3,84,4727,1318,118,0
1,2,91,28593,892,151,0
2,3,91,30833,575,109,1
1,2,64,24592,666,19,1
2,2,14,14782,436,56,0
2,4,8,29561,181,30,0
3,2,77,27623,1366,81,1
2,1,64,14483,1621,210,0
2,2,50,13191,1721,206,1
2,4,65,10545,809,137,1
4,4,49,4359,1437,158,0
5,3,43,26822,1038,41,0
2,1,46,13720,114,21,0
2,2,62,12289,97,13,1
1,4,55,17104,7,0,0
2,2,85,23306,144,1,0
4,1,39,5174,86,3,1
2,3,85,22321,1929,135,1
2,2,66,2614,706,98,0
3,1,86,10382,554,44,0
1,4,96,2020,1175,117,0
5,3,7,19503,286,31,1
1,1,5,14710,770,146,1
5,2,18,16047,129,20,1
1,2,75,6520,35,5,0
5,2,35,3180,992,168,1
3,2,87,16486,1004,0,1
3,1,14,16440,1599,79,0
3,3,30,5807,1988,337,0
4,2,22,31049,1875,262,0
1,1,31,20615,1134,79,1
5,2,63,14932,1041,62,1
3,3,49,30325,1359,176,0
3,3,76,6228,285,45,1
1,2,8,17587,1873,262,1
4,3,0,24298,1145,0,1
3,4,23,2118,203,4,0
3,2,87,2505,1436,201,0
1,2,5,27833,199,37,1
5,2,27,30803,353,14,0
2,3,58,281,1835,201,0
5,2,33,15375,1988,377,0
1,1,94,10168,859,77,1
4,2,7,13171,1388,249,1
5,3,27,2296,910,18,1
3,2,93,30612,632,56,1
4,3,91,27700,1367,136,1
2,3,53,3583,395,71,0
4,3,15,16979,66,8,1
4,1,12,16681,675,67,1
5,3,93,17690,369,40,0
4,4,56,908,311,18,0
5,2,89,10091,1209,12,0
4,4,68,15896,1908,343,1
4,3,67,9910,1408,154,1
5,2,53,16667,1749,52,0
5,4,55,29386,1629,195,0
3,1,0,8584,678,27,1
4,3,50,16932,1757,70,1
1,1,9,19272,519,41,1
4,1,26,14055,351,42,1
4,2,58,20940,1505,0,0
1,3,97,18233,605,78,1
1,4,11,15247,677,0,0
5,3,83,13726,540,97,1
5,4,90,21037,1400,28,1
2,3,87,5923,1347,175,1
1,3,64,7897,49,5,1
1,3,58,13628,434,34,0
4,2,72,5199,338,10,1
3,2,66,1520,1816,326,1
3,4,94,29035,856,102,1
2,2,24,29314,619,30,1
2,2,67,21291,1378,55,1
1,2,41,8013,262,23,0
2,3,61,23031,1081,129,1
5,4,74,21499,1768,17,1
5,1,51,14806,1166,116,1
4,4,72,13036,970,9,0
5,2,51,3926,712,92,1
2,3,5,23460,1920,134,1
1,3,17,12744,1362,231,1
3,4,80,19767,743,7,1
4,3,13,26801,517,82,0
3,4,86,16536,211,21,0
1,3,79,28252,1181,59,0
1,3,26,2122,1064,10,1
1,2,94,5220,363,50,0
1,3,19,9836,1443,245,0
4,2,89,9014,1484,89,1
3,4,7,12008,1122,100,1
3,3,83,1873,1650,16,1
3,1,80,28852,1522,273,1
2,2,49,9776,419,50,0
5,2,86,14381,1071,32,0
4,1,27,22716,1570,94,0
3,1,7,4987,529,95,0
2,1,94,22282,1452,246,1
2,3,63,25081,145,14,0
5,1,81,13554,343,6,1
2,2,35,16537,906,63,1
3,2,17,6961,815,89,0
3,4,9,2962,77,3,1
4,3,77,20062,140,16,0
5,1,26,4972,690,34,0
2,1,67,29004,1483,59,0
3,4,34,23336,1149,218,0
4,1,79,3153,94,1,1
3,4,39,18084,1162,197,1
4,3,60,28949,1432,28,0
1,3,67,22236,408,20,1
4,2,35,6558,920,73,0
5,4,28,5826,909,118,0
3,4,43,22069,1205,36,1
1,4,46,20805,263,15,0
1,2,10,3136,1630,244,1
5,1,26,10117,1035,155,0
2,3,83,4725,1119,145,0
4,1,73,10817,1225,85,1
2,1,94,8989,626,37,0
5,3,33,3877,1965,294,1
5,2,73,11872,292,32,0
4,2,96,30022,465,9,0
1,1,14,77,1597,191,0
5,4,21,228,243,17,0
5,4,91,20509,1477,29,0
4,2,53,18332,1350,243,0
1,1,5,21922,1460,102,0
3,2,62,9298,1208,0,0
3,1,87,18229,914,63,1
4,2,52,29130,23,3,0
5,2,31,27741,1462,233,1
4,4,52,5991,782,39,1
4,2,35,7616,1290,206,1
2,2,86,11913,446,66,1
4,3,99,17243,1536,184,1
4,4,77,11938,1253,112,1
1,1,31,3591,440,52,0
5,1,69,4194,924,120,1
4,1,2,14319,1931,308,0
2,2,55,29397,528,21,0
4,2,13,21513,1797,323,1
5,2,84,28694,1693,135,0
3,2,48,28475,853,76,0
3,2,55,21489,506,35,1
3,2,9,12298,941,0,1
4,1,96,31784,1897,56,0
3,2,9,10060,1319,52,1
1,1,59,28377,1004,140,1
4,4,58,23345,1443,101,0
5,1,19,9039,1267,126,1
3,3,43,24464,1542,277,1
2,2,52,31149,96,11,0
5,1,65,29964,1111,211,0
3,3,20,2548,609,97,1
5,1,29,3557,1160,150,0
3,1,32,30453,1993,139,1
1,3,1,18584,1675,67,0
1,3,51,7101,1440,230,1
5,3,31,11216,1294,64,1
3,1,4,6519,205,22,1
3,1,26,10230,325,45,1
5,2,30,13144,1193,0,1
1,1,90,8116,21,3,1
2,1,20,10642,1883,0,1
4,2,33,20138,661,26,0
3,2,55,24645,1599,143,0
3,1,30,63,746,0,0
4,2,61,22487,1450,232,0
1,3,23,24982,1890,56,0
3,2,15,9110,1379,248,0
3,3,2,28212,1297,103,1
4,4,51,31129,1800,306,0
5,2,12,25946,1679,285,0
4,1,0,19947,1563,250,0
5,3,70,12031,1934,367,1
2,3,68,9780,203,36,0
2,4,27,26960,1941,174,1
1,3,75,11717,375,3,0
5,3,5,25771,1065,170,1
1,3,15,7530,710,78,1
1,2,56,13880,706,21,1
4,1,82,24511,598,0,0
4,4,48,17596,1190,71,0
5,4,91,11839,501,65,1
2,4,25,24615,251,30,1
1,2,62,6507,1133,33,0
4,3,36,27888,519,93,1
5,3,96,13219,171,20,1
5,3,26,10105,1945,311,0
4,3,8,12522,511,10,0
2,1,64,30769,208,18,1
3,4,60,11705,1051,115,0
3,4,60,19597,304,57,1
5,3,19,14883,652,13,1
2,3,71,19584,5,0,0
2,4,83,28017,1709,51,0
3,3,66,6142,539,64,0
2,3,49,30135,1721,206,1
2,1,36,31549,573,22,0
5,3,39,27827,221,19,1
5,1,64,11989,877,61,0
3,2,73,19304,1750,210,0
2,1,14,6306,1001,100,0
4,4,79,22873,528,31,1
2,2,68,16032,1415,169,1
3,4,72,25595,757,22,1
1,4,30,10137,385,19,0
5,4,81,12389,1207,96,1
4,4,89,14665,192,0,1
3,4,43,23173,1258,201,0
3,1,86,16859,630,6,0
1,2,80,25992,1752,122,1
1,4,83,168,1874,74,1
4,4,88,16259,365,29,1
1,3,13,1319,1852,148,0
3,2,88,5043,1643,213,1
2,4,41,13301,1411,197,1
4,3,13,17009,1625,292,1
1,4,20,28745,1413,127,0
2,2,83,19778,106,0,1
4,1,71,14438,1282,0,1
4,4,26,4890,809,97,1
2,4,48,23006,484,14,0
5,3,42,29426,1254,188,1
2,3,79,14083,1711,17,0
2,3,50,25399,352,14,1
1,4,90,5892,635,25,0
2,2,14,30498,120,9,1
4,1,44,29810,653,78,0
2,1,65,27323,1249,0,0
1,1,64,17002,755,113,0
2,1,51,290,886,8,1
3,1,61,25666,1380,234,1
3,4,67,25906,1041,62,1
5,3,11,8486,39,0,1
1,4,17,15925,366,0,1
5,1,66,26480,428,17,1
1,3,42,4159,1047,104,1
5,1,62,13382,603,66,1
4,2,97,22073,1457,233,0
5,1,97,12490,1517,106,0
1,2,87,1628,1043,10,1
5,3,98,3130,275,24,0
1,1,35,27321,1837,146,0
4,4,6,24586,110,16,1
1,4,97,20352,1879,0,0
1,1,42,6639,1458,72,1
1,2,64,22428,918,165,0
2,4,89,23758,35,6,0
3,1,83,27897,1212,109,0
2,2,42,19772,124,1,1
4,2,25,6636,1831,347,0
1,3,71,13520,1875,187,0
1,3,26,18516,555,105,0
5,4,78,23156,1821,309,1
2,1,63,6060,1331,159,0
1,4,31,986,1688,151,0
3,3,73,25697,272,29,0
3,2,72,1287,971,145,1
1,4,25,3278,1350,108,1
3,2,48,23847,1168,140,0
1,2,69,3374,933,111,0
1,4,65,1658,288,31,0
2,4,75,1921,484,72,0
1,1,33,26260,1118,190,0
3,3,38,17710,243,7,0
1,1,3,9605,1303,234,1
1,4,63,3944,32,4,0
4,4,6,30130,1687,269,1
4,2,76,30303,717,28,1
1,3,74,30286,1546,170,1
3,4,99,8580,1174,58,0
1,4,75,11597,1035,31,0
4,3,49,18187,1940,194,0
1,2,82,18640,738,22,1
4,3,5,21268,970,164,0
4,3,58,7364,568,73,0
5,3,72,6269,805,8,1
5,2,88,22150,374,14,1
4,3,53,24596,30,3,1
3,1,25,13704,241,45,0
3,1,67,18547,804,0,0
3,1,84,3182,42,1,1
3,1,13,29986,732,87,1
5,3,96,6177,205,22,0
2,4,7,6979,1833,54,0
1,2,83,5820,148,10,1
4,4,81,26700,1307,235,0
3,2,48,19650,824,115,1
2,1,36,13732,358,42,1
5,2,81,22846,1607,273,0
5,4,32,10392,605,48,1
1,4,15,29684,1176,129,1
1,1,20,1692,1369,205,0
2,1,0,16718,1607,128,0
2,1,3,15779,160,28,0
4,4,61,11662,1596,207,0
2,4,80,16180,1399,125,0
3,1,62,22341,1412,268,0
1,1,25,13234,354,28,0
5,2,16,22839,353,7,1
1,2,94,5231,1423,199,0
5,3,33,4302,1594,63,0
5,1,68,18860,924,73,0
1,2,88,21552,1700,136,0
3,3,82,4835,546,81,0
1,1,65,1179,1005,150,0
3,1,59,29657,457,22,0
5,2,26,529,1509,60,0
4,2,21,15351,707,0,0
2,3,43,4297,904,18,0
1,4,93,1256,265,34,1
4,3,21,1175,463,37,0
4,3,38,10100,398,47,1
2,2,93,23109,1075,204,0
4,4,56,3580,789,39,1
4,3,24,28621,850,85,1
5,2,57,4852,473,66,1
1,4,15,18585,207,10,0
4,4,61,21373,964,106,1
3,3,50,26691,465,4,0
3,3,76,3213,1807,18,0
1,2,90,22384,502,70,0
5,4,8,1091,1682,168,1
5,2,32,11821,622,80,1
3,1,20,15635,1835,311,0
4,2,3,10220,1942,271,0
1,3,65,21643,1298,142,1
1,1,66,9182,1398,0,1
4,3,49,25344,1925,38,1
2,2,74,3893,1415,28,1
4,4,61,30266,1565,46,1
2,3,64,14401,1563,15,1
3,3,54,31047,395,3,0
1,2,39,15789,906,126,0
1,3,55,31743,1769,283,0
4,1,94,25298,249,37,0
4,1,49,17169,986,98,0
3,3,64,30686,1183,189,0
1,4,23,16987,1537,107,0
3,2,43,13468,1502,285,0
2,1,12,17552,993,109,1
1,3,99,5122,63,11,0
4,3,33,2840,190,32,1
4,1,78,10619,352,17,0
3,1,43,2132,1278,115,0
2,3,81,2566,469,75,1
4,4,9,29095,728,14,1
5,2,60,27300,827,132,0
5,3,85,6883,1874,74,0
1,4,13,16362,595,101,1
3,3,6,4565,241,33,1
4,1,98,13351,715,42,0
5,1,44,21826,1482,251,1
1,4,17,16367,1498,104,0
4,3,50,24802,1639,229,1
2,2,50,8723,1099,208,0
2,3,22,22499,1902,19,1
3,1,94,4664,289,28,1
3,2,71,7219,185,22,1
2,2,41,15633,528,63,1
1,4,71,5757,1150,69,1
5,4,86,3883,844,67,1
2,1,61,5594,166,18,0
5,1,60,31418,189,28,1
2,3,31,9635,1076,86,0
3,2,16,28352,693,41,0
2,3,86,9305,1144,217,1
5,1,38,31143,1153,219,0
2,2,11,12523,795,95,0
4,2,31,25895,1000,30,1
4,3,88,17258,1810,144,0
1,4,54,22155,694,69,1
1,3,92,14900,1956,176,1
1,2,9,15177,1434,100,1
3,4,92,6277,1124,0,0
2,3,30,11344,738,66,1
2,2,87,23819,995,129,1
3,3,86,1600,154,1,1
4,1,1,739,1423,199,0
2,1,59,2027,1280,102,1
2,3,28,27670,567,0,1
5,3,36,10458,1501,30,0
3,4,9,6382,1825,127,1
4,4,66,9487,1720,189,1
1,2,54,18055,1619,259,0
1,1,79,19387,1599,47,0
3,1,14,4397,56,5,0
1,3,31,1898,1363,109,0
4,1,60,1088,291,2,1
3,3,3,21595,1630,48,1
5,4,43,9787,728,21,0
1,1,1,9155,375,56,1
5,3,51,10738,291,40,0
4,4,4,9085,1624,64,1
4,1,52,20229,776,0,0
5,4,48,26545,1220,158,0
1,3,92,23054,1059,52,0
3,3,88,24169,1774,319,1
2,1,61,16180,1194,226,0
2,3,79,15630,501,40,1
5,1,47,21399,1546,46,0
4,3,85,2119,614,24,1
2,3,76,24780,1715,325,0
2,4,89,24377,1215,12,1
4,4,6,29845,1223,24,1
4,4,82,2358,547,87,1
5,1,64,29860,665,126,0
3,4,97,17128,1466,29,0
3,1,46,16358,1989,198,0
5,3,95,5359,1025,133,0
2,3,80,344,1859,353,0
5,2,9,27760,1321,158,0
2,4,47,30874,819,16,1
5,3,33,8308,1726,17,1
1,2,38,14986,1349,202,1
2,3,0,5286,151,18,0
2,2,24,13251,544,65,0
1,2,68,20222,587,58,0
2,3,74,11042,1467,88,0
3,1,28,989,671,87,0
5,3,71,19162,788,78,0
5,2,44,4550,1314,131,0
1,3,29,12555,1666,66,0
4,1,25,25959,947,66,0
5,1,67,3734,39,5,1
3,1,31,12322,283,14,1
1,1,69,7822,1036,51,1
1,4,13,13286,473,89,0
2,4,69,13252,535,48,1
2,1,46,2493,392,31,1
2,1,31,13290,1433,128,0
1,2,88,14275,1093,87,0
2,1,0,12431,446,80,1
5,1,13,18217,341,30,0
2,4,74,25109,1207,229,0
2,3,82,8890,609,24,1
2,2,87,21562,246,46,1
4,3,66,23741,303,24,1
2,2,81,25779,1729,259,1
2,2,96,27431,395,19,0
4,4,47,15382,12,2,0
5,3,6,5151,95,2,0
4,3,30,7626,790,79,1
5,3,38,14334,1941,291,1
3,3,63,12255,716,128,0
3,1,82,19999,1263,75,0
4,2,13,24726,521,36,1
5,4,48,22860,315,28,0
2,3,86,21829,109,4,0
1,1,21,10808,1909,343,0
4,2,44,27574,1086,54,0
2,3,3,10114,1002,100,0
1,2,93,2075,1758,175,1
5,4,48,11072,1220,24,1
2,2,5,29016,1884,263,1
2,1,54,631,911,72,1
1,1,33,19060,1166,0,0
5,1,44,17190,905,162,0
4,2,81,8980,1987,99,0
4,1,75,2743,1104,99,1
2,3,79,4426,1536,215,1
2,3,96,10392,687,109,1
4,3,37,16196,733,58,0
4,1,43,18898,1877,18,1
5,3,53,12998,703,42,1
1,3,44,27289,1781,302,0
1,1,58,17157,1697,220,0
4,3,90,697,1123,33,1
2,1,29,27754,348,0,1
5,3,46,19113,1616,16,0
4,2,6,3122,86,5,1
5,3,13,22188,1986,19,1
5,2,11,30063,986,147,1
1,4,23,16430,108,5,1
2,3,2,17938,1601,112,1
2,2,71,15430,285,11,0
1,3,35,15567,1106,88,1
5,3,93,30213,1006,140,1
2,2,31,30597,479,43,0
3,1,24,2576,609,103,0
1,1,82,30713,839,100,0
2,2,28,31520,490,9,1
1,1,26,8725,331,13,1
3,1,23,16593,727,94,1
4,1,49,9016,69,13,1
2,1,12,2979,1537,184,0
4,2,2,16351,377,33,0
3,1,76,8153,1451,130,1
2,1,26,9705,1526,30,0
5,4,73,17974,494,9,1
4,3,54,4432,1388,138,1
5,2,27,15951,587,76,1
3,4,47,29028,1609,32,1
4,1,72,5753,1251,200,1
5,1,72,26463,764,53,0
1,3,56,30523,1207,12,0
1,2,34,29005,1970,19,0
5,4,97,1432,1538,292,1
2,1,3,6604,1411,141,1
4,1,44,6009,1556,155,0
1,2,36,26855,894,8,1
3,4,66,8088,1983,317,1
3,4,46,206,425,63,0
5,1,55,17327,249,7,1
1,3,67,20259,1685,219,1
5,2,96,7181,1476,177,1
1,2,16,12145,497,4,1
5,1,40,891,1535,30,1
2,3,29,6078,910,63,0
4,2,29,13388,894,134,1
2,1,32,27514,620,0,0
3,1,41,24937,1464,204,1
5,3,71,9520,705,133,0
3,3,45,15622,1810,271,0
5,1,92,31736,1982,138,1
4,3,66,8462,1262,113,1
5,3,16,8215,54,1,1
2,3,51,14763,15,1,0
2,4,76,13463,1812,108,0
2,4,14,10032,1937,116,1
5,4,65,13272,1026,153,1
3,3,15,5230,1408,126,1
4,3,24,11548,273,38,0
3,1,44,9260,644,96,1
2,1,8,24770,815,24,0
3,1,14,27046,1044,104,0
3,3,46,7405,1114,111,1
3,2,50,5016,1099,164,0
5,1,73,6305,1832,348,0
1,1,57,12145,321,25,0
5,2,87,17472,748,67,1
5,3,50,482,12,0,1
1,3,79,15217,828,24,0
5,4,35,12762,610,91,0
2,3,71,15011,1816,326,0
1,2,94,25952,945,56,1
2,1,81,23075,1601,304,1
4,2,42,28033,1491,164,0
3,2,69,12870,838,150,1
3,4,97,23142,1254,163,0
3,1,66,29945,1215,24,0
2,1,17,4435,436,26,0
3,1,28,18698,1029,41,1
1,2,75,13389,2,0,1
3,1,91,20533,607,72,1
5,3,56,19691,1176,176,0
4,1,33,11152,1094,65,0
3,2,37,28152,188,33,1
1,4,3,13160,1681,201,1
2,2,79,6868,844,8,1
4,4,15,19685,1616,258,1
1,2,89,12946,804,24,1
4,4,66,27484,1491,119,0
5,3,15,11285,1663,266,1
5,1,41,26656,30,0,1
4,1,78,68,1856,129,1
4,1,59,737,410,73,1
2,2,94,15954,1299,155,0
2,1,32,28463,1548,15,0
2,2,99,19787,32,3,1
1,2,21,14433,1641,16,0
4,3,94,13537,1594,207,0
5,2,28,26086,578,0,1
1,1,10,18496,1493,238,0
3,3,38,28968,86,1,1
1,1,29,24184,778,38,1
1,3,7,28675,412,4,1
3,3,80,7629,454,77,1
5,4,79,5947,1906,0,0
2,4,9,12577,820,24,0
4,3,32,31127,1471,14,0
3,4,58,25421,1581,79,0
3,2,31,2213,1671,200,1
4,1,17,9242,106,16,1
2,2,50,6006,599,101,0
4,1,32,23268,1158,104,0
5,1,70,15367,1176,35,0
2,1,43,5798,1248,212,1
5,1,43,30492,395,39,0
1,3,44,9226,1877,281,0
3,2,27,6414,497,74,1
1,1,54,20875,1211,181,0
2,2,4,25967,1642,180,1
4,1,36,22463,1687,134,0
2,3,38,22742,156,14,0
4,4,0,16936,1074,32,0
5,3,8,22828,1689,0,1
2,3,82,28374,995,39,1
3,3,96,28179,1904,57,0
4,2,80,2512,984,19,0
5,2,36,26653,821,90,0
4,2,93,24019,322,22,0
3,1,54,27953,1790,0,0
1,2,55,12160,1504,45,1
2,3,19,6273,197,11,1
2,3,7,24924,660,118,1
4,4,56,9390,1456,276,1
2,1,16,26765,61,4,0
5,3,58,19653,669,113,1
3,2,24,25140,1328,53,1
5,4,62,26850,1904,209,1
3,2,28,23555,1413,42,0
5,2,72,13099,733,80,0
5,4,12,28672,172,10,1
4,1,37,25921,1440,216,0
1,2,20,29271,975,0,0
4,1,54,16004,549,43,1
5,2,18,29379,497,24,1
1,3,32,30516,77,2,0
5,4,82,15276,1977,296,1
1,1,71,23644,396,23,0
5,2,75,28952,1185,142,1
4,2,34,17161,1479,177,0
1,2,61,12370,1674,167,0
4,4,90,6716,1058,158,0
1,4,66,3018,1828,329,0
5,1,17,14186,195,17,1
5,2,59,16623,609,66,0
3,3,24,3941,151,25,0
3,2,50,4050,2000,160,1
3,3,77,14871,963,0,0
5,4,39,11172,656,118,0
3,3,23,10416,1102,165,0
5,3,83,15876,901,45,1
5,3,73,23449,352,28,0
2,1,86,29346,596,107,1
4,3,53,5105,1179,129,1
3,1,94,26303,680,95,1
2,4,47,22862,51,7,0
1,2,15,5357,1427,199,1
3,4,5,26985,352,17,0
5,4,12,13820,1235,160,1
3,3,84,7638,1098,54,0
1,2,64,9704,18,2,1
3,3,27,22649,1626,81,0
5,3,75,3974,713,21,0
2,4,33,29716,388,42,0
1,2,96,5542,695,104,0
1,2,85,9132,259,18,1
3,3,26,21215,251,30,1
1,4,62,8836,144,20,0
1,1,26,28886,1630,16,1
3,3,91,19481,1534,276,0
3,3,38,4577,938,9,0
4,4,72,19644,1175,117,1
2,4,0,17405,1063,0,0
3,4,60,30651,1399,195,0
2,4,34,9045,1266,151,0
5,1,53,27693,1018,61,0
2,4,92,4300,754,0,1
3,4,0,22720,590,70,1
4,4,76,14511,1958,19,1
5,1,49,17576,167,18,1
3,3,45,11660,746,52,0
5,2,62,8821,382,19,1
1,3,11,22400,378,49,1
5,3,4,11196,481,33,1
5,4,55,27997,1524,198,0
2,2,63,20602,198,13,0
2,2,20,22751,192,21,0
5,3,35,4311,1656,298,1
5,4,7,9373,1772,177,1
1,2,22,4817,1514,151,0
5,4,8,5774,112,1,0
4,1,57,23764,129,20,1
3,2,23,22857,1648,230,1
1,2,20,23109,639,0,0
2,4,82,1393,1398,125,1
2,4,0,12369,1534,138,0
5,2,13,26983,532,63,1
1,2,76,19332,161,17,0
1,4,99,25936,1164,139,0
4,1,40,30386,424,72,1
5,4,65,2230,1838,312,0
5,3,68,11,468,32,0
3,4,22,21305,1106,99,0
5,4,31,8536,1432,143,0
3,1,27,26861,1263,0,0
2,4,40,26745,1054,200,0
2,2,37,31589,1046,0,0
2,2,18,24340,108,9,1
5,1,8,31689,1893,359,1
3,1,65,2730,927,92,1
1,1,82,428,207,39,1
3,2,2,14578,358,0,1
5,4,64,11173,140,22,1
4,1,78,22760,1130,135,1
4,3,86,31292,371,48,0
5,2,41,20499,1933,96,0
1,2,44,15946,964,86,0
5,3,4,24566,488,58,1
3,3,49,29181,1536,0,0
4,1,84,24823,866,60,0
4,2,67,17628,435,17,0
4,4,17,125,1700,85,0
5,1,76,26287,1712,102,1
4,4,38,29122,1673,50,0
4,4,46,16115,1696,254,1
4,4,93,10822,640,51,0
2,4,22,27427,531,84,0
2,4,35,28196,62,9,1
5,4,30,17346,1856,315,0
1,1,14,28243,1902,76,1
2,2,32,12324,822,24,1
1,2,96,24513,790,94,1
3,4,67,16757,327,16,0
1,4,20,24716,1963,137,1
3,1,30,6144,880,88,1
2,3,90,18066,977,0,0
2,3,59,21916,173,0,0
5,2,97,30900,559,100,1
4,1,51,7184,1939,77,0
1,3,28,8379,910,172,1
3,3,3,24487,833,33,1
5,3,47,13870,1166,151,1
3,1,57,18534,1651,214,1
4,1,4,190,1333,26,1
1,4,26,1055,1096,0,0
5,4,49,16942,1583,253,1
1,3,96,19423,672,80,1
1,4,7,26808,1422,270,1
5,2,98,19304,268,5,1
3,1,69,28288,415,74,1
5,2,11,5382,11,0,1
5,1,67,21807,1484,44,1
3,1,26,27763,1893,246,1
5,1,75,11214,1053,63,0
1,1,47,29636,254,0,0
3,2,92,10445,176,31,0
3,1,68,6276,201,20,1
5,2,45,7840,615,104,0
4,1,76,29429,502,45,1
5,2,75,8644,1713,308,0
4,1,95,24554,757,98,0
2,2,10,2837,733,102,1
5,4,1,29144,1927,366,1
5,3,21,15468,366,25,1
4,4,34,10990,529,31,0
3,1,15,12207,1349,0,0
3,3,98,28035,1522,0,1
5,2,44,4204,1878,338,1
2,1,31,11475,887,97,1
3,4,32,15604,587,23,1
1,3,50,15837,499,54,1
1,4,27,5827,1458,29,0
2,4,89,10787,1419,113,0
3,3,46,1448,58,5,0
2,2,67,17360,1358,0,1
4,4,63,19541,1798,143,0
1,2,52,26309,199,7,0
5,3,84,15782,423,63,1
1,4,28,5887,211,23,0
3,2,52,11450,1880,357,0
1,3,33,29720,1510,60,0
1,4,99,7021,1342,26,0
4,4,21,12283,1301,208,0
4,4,76,415,297,56,1
5,1,35,3028,129,5,1
4,4,87,17857,1711,68,1
2,1,91,2015,1385,180,0
5,2,52,10309,1953,117,0
4,4,92,7549,452,0,0
2,1,28,25473,1442,216,1
2,1,44,27780,568,34,0
3,2,39,20836,284,28,0
1,2,26,28895,1080,75,1
1,3,24,29188,1170,81,0
5,3,42,20363,46,0,0
2,4,58,29852,1968,0,0
1,2,99,7377,1981,118,0
1,1,38,713,559,89,0
1,2,29,22350,131,3,0
3,3,62,20550,1964,137,1
2,4,22,26214,603,18,0
1,2,71,12757,1930,77,0
3,3,13,15503,1983,138,1
4,4,49,25946,690,69,1
